step,epsilon,replay_size,fps,loss,td_error,grad_norm,learning_rate,loss_ma,spr_loss,cosine_similarity,ema_update_count
2000,0.991018,500,1247.0007924748927,,,,,,,,
4000,0.982018,1000,2592.257659399312,,,,,,,,
6000,0.973018,1500,2451.2203638752308,,,,,,,,
8000,0.964018,2000,1714.687869912291,17.275253295898438,3.5876808166503906,388.7996826171875,0.00025,17.275253295898438,,,
10000,0.955018,2500,1071.7301949978307,0.8511059284210205,0.6832706332206726,38.032039642333984,0.00025,9.063179612159729,,,
12000,0.946018,3000,1065.0619609609698,0.5463448762893677,0.6266993284225464,18.603574752807617,0.00025,6.224234700202942,,,
14000,0.937018,3500,1047.50257173961,0.624356746673584,0.6511216163635254,13.195364952087402,0.00025,4.824265211820602,,,
16000,0.928018,4000,798.9568216471508,0.42007505893707275,0.4688916504383087,8.67013168334961,0.00025,3.9434271812438966,,,
18000,0.919018,4500,838.9448622752,0.4491293430328369,0.5728697776794434,25.676658630371094,0.00025,3.3610442082087197,,,
20000,0.910018,5000,1073.4557523358255,0.18648001551628113,0.35662078857421875,3.235370635986328,0.00025,2.907535037824086,,,
22000,0.901018,5500,1065.2912181816844,0.1752607524394989,0.30589669942855835,4.893883228302002,0.00025,2.5660007521510124,,,
24000,0.892018,6000,1056.2338272769866,0.38552528619766235,0.43679624795913696,4.6099419593811035,0.00025,2.323725700378418,,,
26000,0.883018,6500,1026.4409296570616,0.3083955645561218,0.43217378854751587,11.050138473510742,0.00025,2.1221926867961884,,,
28000,0.874018,7000,993.0475139031964,0.21777161955833435,0.37167781591415405,4.320678234100342,0.00025,1.9490634988654743,,,
30000,0.8650180000000001,7500,791.8447787106231,0.24245043098926544,0.38294699788093567,8.085247039794922,0.00025,1.8068457432091236,,,
32000,0.856018,8000,811.5355067970847,0.15274447202682495,0.28406792879104614,6.763624668121338,0.00025,1.6796071838874083,,,
34000,0.847018,8500,1023.8166578323926,0.15050700306892395,0.30937516689300537,4.257166862487793,0.00025,1.5703857424003738,,,
36000,0.8380179999999999,9000,1032.0914355907446,0.19393110275268555,0.31392616033554077,3.4466090202331543,0.00025,1.4786220997571946,,,
38000,0.829018,9500,1039.2341939265202,0.1256258636713028,0.2564465403556824,5.008662700653076,0.00025,1.3940598350018263,,,
40000,0.820018,10000,1043.913490882161,0.10525606572628021,0.2727230489253998,2.9010066986083984,0.00025,1.318247848573853,,,
42000,0.811018,10500,25.53553081131177,0.09581927955150604,0.24350795149803162,6.013140678405762,0.00025,1.2503351502948337,,,
44000,0.802018,11000,1029.1564608073531,0.08423548936843872,0.24800756573677063,2.6168618202209473,0.00025,1.1889614839302867,,,
46000,0.793018,11500,1017.8250867933905,0.11362811177968979,0.28078675270080566,1.9765833616256714,0.00025,1.1351948153227567,,,
