step,epsilon,replay_size,fps,loss,td_error,grad_norm,learning_rate,loss_ma,spr_loss,cosine_similarity,ema_update_count
2000,0.991018,500,1143.096351077932,,,,,,,,
4000,0.982018,1000,2095.8625205842104,,,,,,,,
6000,0.973018,1500,2785.021732750252,,,,,,,,
8000,0.964018,2000,2050.6373920364376,1.2709729671478271,0.9821879267692566,27.922199249267578,0.00025,1.2709729671478271,,,
10000,0.955018,2500,1190.5746476506447,0.07649162411689758,0.241033136844635,2.3680193424224854,0.00025,0.6737322956323624,,,
12000,0.946018,3000,1175.525395702104,0.0741501897573471,0.2279348075389862,2.564412832260132,0.00025,0.4738715936740239,,,
14000,0.937018,3500,1177.0676470175538,0.07805506885051727,0.17636021971702576,1.8075034618377686,0.00025,0.3749174624681473,,,
16000,0.928018,4000,1189.1955493740518,0.07054254412651062,0.17615579068660736,1.7999606132507324,0.00025,0.31404247879981995,,,
18000,0.919018,4500,1190.8318837032812,0.05193197727203369,0.13798382878303528,1.37069833278656,0.00025,0.2703573952118556,,,
20000,0.910018,5000,947.8495667925064,0.014885497279465199,0.09906619787216187,0.9695863127708435,0.00025,0.23386140979294265,,,
22000,0.901018,5500,926.2102022366113,0.087535060942173,0.1434716284275055,2.0934457778930664,0.00025,0.21557061618659645,,,
24000,0.892018,6000,1181.5433432154355,0.016848551109433174,0.09990649670362473,1.6615192890167236,0.00025,0.19349038673357832,,,
26000,0.883018,6500,1181.5807892381963,0.019363708794116974,0.11168175935745239,0.8289145827293396,0.00025,0.17607771893963217,,,
28000,0.874018,7000,1176.1205388507353,0.04867374151945114,0.13559193909168243,1.657547950744629,0.00025,0.16449553917416118,,,
30000,0.8650180000000001,7500,1147.0123096621262,0.025595087558031082,0.13275717198848724,1.2756041288375854,0.00025,0.15292050153948367,,,
32000,0.856018,8000,1172.0678526123916,0.0140361487865448,0.1008087769150734,0.8713287115097046,0.00025,0.1422370897892576,,,
34000,0.847018,8500,1109.2906674396404,0.010648012161254883,0.0842130035161972,0.5153211355209351,0.00025,0.132837869958686,,,
36000,0.8380179999999999,9000,924.8371784940888,0.08295878022909164,0.1467009037733078,2.4674482345581055,0.00025,0.12951259731004636,,,
38000,0.829018,9500,956.0665250070549,0.07485254108905792,0.13136625289916992,1.658473014831543,0.00025,0.12609634379623458,,,
40000,0.820018,10000,1138.9372915731537,0.019058380275964737,0.11206156015396118,1.0233173370361328,0.00025,0.11979999300092459,,,
42000,0.811018,10500,8.853111290261399,0.035480886697769165,0.1268811970949173,1.4088859558105469,0.00025,0.11511559820630485,,,
44000,0.802018,11000,1123.6220119118339,0.02643479034304619,0.12428273260593414,1.6793630123138428,0.00025,0.11044818726613333,,,
46000,0.793018,11500,1134.3971119055464,0.026333747431635857,0.10698109865188599,1.5353699922561646,0.00025,0.10624246527440846,,,
48000,0.784018,12000,1129.209915919804,0.035128653049468994,0.12908737361431122,1.166994333267212,0.00025,0.10285609326369706,,,
50000,0.775018,12500,1127.205941240116,0.11122991144657135,0.1717575490474701,1.9859496355056763,0.00025,0.10323672136291862,,,
52000,0.766018,13000,1114.3609029548084,0.023479124531149864,0.12181425094604492,1.831330418586731,0.00025,0.09976899976153737,,,
54000,0.757018,13500,879.3237622433919,0.052719131112098694,0.14819897711277008,1.270031452178955,0.00025,0.09780858856781076,,,
56000,0.7480180000000001,14000,886.6702364853367,0.02581498771905899,0.09555018693208694,1.2138224840164185,0.00025,0.09492884453386069,,,
58000,0.739018,14500,1135.171877167283,0.15563613176345825,0.18511876463890076,4.918657302856445,0.00025,0.09726374019653751,,,
60000,0.7300180000000001,15000,1131.5376533410383,0.04468397796154022,0.15137991309165955,3.389012336730957,0.00025,0.09531634159524131,,,
62000,0.7210179999999999,15500,1115.8147158217391,0.021414218470454216,0.10446032881736755,1.759357213973999,0.00025,0.09267698005507034,,,
64000,0.712018,16000,1117.9554785310265,0.03213372826576233,0.12539678812026978,1.5065373182296753,0.00025,0.090589281717508,,,
66000,0.7030179999999999,16500,1124.336008955435,0.06416694819927216,0.16566216945648193,2.2099156379699707,0.00025,0.08970853726690015,,,
