episode,step,return,length,return_ma,return_std,length_ma,epsilon
45,28448,0.0,186,0.06666666666666667,0.3265986323710903,158.04444444444445,0.8720019999999999
46,29604,0.0,289,0.06521739130434782,0.32317540755040225,160.8913043478261,0.8668
47,29844,0.0,60,0.06382978723404255,0.3198573697526151,158.74468085106383,0.86572
48,30084,0.0,60,0.0625,0.31663925319938885,156.6875,0.86464
49,31208,0.0,281,0.061224489795918366,0.3135161529742289,159.22448979591837,0.859582
50,31944,0.0,184,0.06,0.31048349392520047,159.72,0.85627
51,32552,0.0,152,0.058823529411764705,0.30753700277172785,159.5686274509804,0.853534
52,33268,0.0,179,0.057692307692307696,0.30467268303374734,159.94230769230768,0.850312
53,34272,0.0,251,0.05660377358490566,0.3018867924528302,161.66037735849056,0.8457939999999999
54,34512,0.0,60,0.05555555555555555,0.2991758226185835,159.77777777777777,0.844714
55,35140,0.0,157,0.05454545454545454,0.2965364805509108,159.72727272727272,0.841888
56,35724,0.0,146,0.05357142857142857,0.29396567202061297,159.48214285714286,0.83926
57,36724,0.0,250,0.05263157894736842,0.2914604864181781,161.0701754385965,0.83476
58,37496,0.0,193,0.05172413793103448,0.2890181830041416,161.6206896551724,0.831286
59,37996,0.0,125,0.05084745762711865,0.28663617839470784,161.0,0.829036
60,38960,0.0,241,0.05,0.2843120351538664,162.33333333333334,0.8246979999999999
61,39640,0.0,170,0.04918032786885246,0.28204345137844683,162.45901639344262,0.821638
62,39880,0.0,60,0.04838709677419355,0.2798282511757657,160.80645161290323,0.820558
63,40392,0.0,128,0.047619047619047616,0.27766437594501436,160.28571428571428,0.818254
64,41040,0.0,162,0.046875,0.2755498763835687,160.3125,0.815338
65,41884,0.0,211,0.046153846153846156,0.2734829051481719,161.09230769230768,0.8115399999999999
66,42472,0.0,147,0.045454545454545456,0.27146171010861997,160.87878787878788,0.808894
67,43640,1.0,292,0.05970149253731343,0.2932370552893806,162.83582089552237,0.803638
68,44404,0.0,191,0.058823529411764705,0.291161615782696,163.25,0.8002
69,45404,0.0,250,0.057971014492753624,0.2891295267139131,164.5072463768116,0.7957
70,46032,0.0,157,0.05714285714285714,0.2871393034605969,164.4,0.792874
71,46508,1.0,119,0.07042253521126761,0.30599381665352726,163.7605633802817,0.790732
72,46744,0.0,59,0.06944444444444445,0.3039731753922123,162.30555555555554,0.78967
73,48180,0.0,359,0.0684931506849315,0.30199188609655614,165.0,0.783208
74,49172,0.0,248,0.06756756756756757,0.3000486933942502,166.1216216216216,0.778744
75,49420,0.0,62,0.06666666666666667,0.2981423969999719,164.73333333333332,0.777628
76,50592,0.0,293,0.06578947368421052,0.29627184866309736,166.42105263157896,0.772354
77,50828,0.0,59,0.06493506493506493,0.2944359493183022,165.02597402597402,0.771292
78,51584,0.0,189,0.0641025641025641,0.2926336464234186,165.33333333333334,0.76789
79,52572,0.0,247,0.06329113924050633,0.2908639314702799,166.36708860759492,0.763444
