step,epsilon,replay_size,fps,loss,td_error,grad_norm,learning_rate,loss_ma,spr_loss,cosine_similarity,ema_update_count
2000,0.991018,500,968.5894028203908,,,,,,,,
4000,0.982018,1000,1686.0059588795505,,,,,,,,
6000,0.973018,1500,2451.3621929042474,,,,,,,,
8000,0.964018,2000,1685.317325184607,16.622116088867188,3.3987507820129395,404.1880798339844,0.00025,16.622116088867188,,,
10000,0.955018,2500,1097.965220532608,0.4596136808395386,0.5333178043365479,18.359867095947266,0.00025,8.540864884853363,,,
12000,0.946018,3000,1114.1588730119622,0.6619210243225098,0.6734554171562195,27.909868240356445,0.00025,5.914550264676412,,,
14000,0.937018,3500,1102.9931312491676,0.4898795187473297,0.5430178642272949,8.536860466003418,0.00025,4.558382578194141,,,
16000,0.928018,4000,1119.0289432372756,0.5408852696418762,0.5657954812049866,10.463565826416016,0.00025,3.7548831164836884,,,
18000,0.919018,4500,910.8411118752781,0.3051757514476776,0.4246167540550232,13.098873138427734,0.00025,3.1799318889776864,,,
20000,0.910018,5000,817.9895512041605,0.2496025562286377,0.38972240686416626,9.377118110656738,0.00025,2.7613134128706798,,,
22000,0.901018,5500,1019.2006002982051,0.24503472447395325,0.4169078767299652,4.333171844482422,0.00025,2.446778576821089,,,
24000,0.892018,6000,1090.2593402251584,0.3657970428466797,0.491722971200943,5.024900913238525,0.00025,2.215558406379488,,,
26000,0.883018,6500,1087.1836583826114,0.3406849503517151,0.4173544943332672,6.234515190124512,0.00025,2.0280710607767105,,,
28000,0.874018,7000,1053.0558311376385,0.5226677656173706,0.5576172471046448,6.3698601722717285,0.00025,1.891216215762225,,,
30000,0.8650180000000001,7500,1085.460630642113,0.32863157987594604,0.45996421575546265,5.103537559509277,0.00025,1.7610008294383686,,,
32000,0.856018,8000,917.3684588102108,0.2676069438457489,0.3349829614162445,3.692326068878174,0.00025,1.6461243767004747,,,
34000,0.847018,8500,784.8552992839229,0.20981381833553314,0.384735107421875,3.510423183441162,0.00025,1.5435307653886932,,,
36000,0.8380179999999999,9000,964.0217709708667,0.300727903842926,0.37635546922683716,6.383349895477295,0.00025,1.460677241285642,,,
38000,0.829018,9500,1080.0968720534631,0.25841400027275085,0.4344903528690338,8.480631828308105,0.00025,1.3855357887223363,,,
40000,0.820018,10000,1022.7335681987539,0.21103210747241974,0.4027595818042755,6.906877517700195,0.00025,1.3164473368841059,,,
42000,0.811018,10500,155.6842870578257,0.16228248178958893,0.3207446336746216,2.8767714500427246,0.00025,1.2523270671566327,,,
44000,0.802018,11000,1054.6155194258722,0.29659366607666016,0.44532230496406555,4.0120038986206055,0.00025,1.2020253092050552,,,
46000,0.793018,11500,1022.4920987493907,0.3201672434806824,0.421255886554718,7.078686237335205,0.00025,1.1579324059188365,,,
48000,0.784018,12000,1015.3850921091365,0.48962342739105225,0.492659330368042,5.678839683532715,0.00025,1.126108168846085,,,
50000,0.775018,12500,862.2411588141733,0.20674379169940948,0.35214442014694214,2.912348985671997,0.00025,1.0843188789757816,,,
52000,0.766018,13000,768.6914892281487,0.2562882900238037,0.364888072013855,6.73211145401001,0.00025,1.0483175490213477,,,
54000,0.757018,13500,1021.8023516073035,0.32059574127197266,0.4412868916988373,2.8322794437408447,0.00025,1.0179958070317905,,,
56000,0.7480180000000001,14000,1019.9256510096083,0.22251060605049133,0.341770201921463,3.8425076007843018,0.00025,0.9861763989925385,,,
58000,0.739018,14500,1014.8848670679454,0.14830666780471802,0.3315633535385132,6.4975104331970215,0.00025,0.9539506401006992,,,
60000,0.7300180000000001,15000,1014.9137222529597,0.1610509604215622,0.3137432336807251,4.374680042266846,0.00025,0.9245839852977682,,,
62000,0.7210179999999999,15500,1034.0696827147465,0.24650835990905762,0.3504279851913452,3.221789598464966,0.00025,0.9003669986767429,,,
64000,0.712018,16000,802.3692088551113,0.12825874984264374,0.27784961462020874,2.3658699989318848,0.00025,0.8737425763031532,,,
66000,0.7030179999999999,16500,801.8721995534389,0.08301413059234619,0.22180786728858948,2.403780460357666,0.00025,0.8473849614461263,,,
68000,0.694018,17000,1026.0177179487494,0.0859823077917099,0.24672961235046387,1.9630604982376099,0.00025,0.8228235855217902,,,
