episode,step,return,length,return_ma,return_std,length_ma,epsilon
85,32736,0.0,71,1.9176470588235295,2.087564100915832,96.28235294117647,0.852706
86,33032,0.0,74,1.8953488372093024,2.0855486689132006,96.02325581395348,0.851374
87,33580,3.0,137,1.9080459770114941,2.0768686858142953,96.49425287356321,0.848908
88,33816,2.0,59,1.9090909090909092,2.0650575802910085,96.06818181818181,0.847846
89,34188,1.0,93,1.898876404494382,2.0556578204097566,96.03370786516854,0.846172
90,34488,0.0,75,1.8777777777777778,2.0538731854056604,95.8,0.844822
91,34960,2.0,118,1.879120879120879,2.0425967357627584,96.04395604395604,0.842698
92,35260,4.0,75,1.9021739130434783,2.0433337136665726,95.81521739130434,0.841348
93,35800,2.0,135,1.903225806451613,2.0323434015194426,96.23655913978494,0.838918
94,36504,2.0,176,1.9042553191489362,2.0215285397292297,97.08510638297872,0.83575
95,37304,7.0,200,1.9578947368421054,2.0770210929354125,98.16842105263157,0.83215
96,37408,0.0,26,1.9375,2.0757152381769517,97.41666666666667,0.831682
97,38116,6.0,177,1.9793814432989691,2.1053656608392797,98.23711340206185,0.828496
98,38440,2.0,81,1.9795918367346939,2.0945974813583996,98.06122448979592,0.8270379999999999
99,39052,2.0,153,1.97979797979798,2.0839928555093707,98.61616161616162,0.824284
100,39456,2.0,101,1.98,2.0735476845252436,98.64,0.822466
101,40032,7.0,144,1.98,2.0735476845252436,98.62,0.819874
102,40324,0.0,73,1.94,2.072775916494593,98.09,0.81856
103,40748,4.0,106,1.96,2.082882617912013,98.04,0.8166519999999999
104,41320,7.0,143,2.03,2.132861927082951,99.24,0.814078
105,41628,0.0,77,2.0,2.1400934559032696,98.59,0.812692
106,42216,3.0,147,2.02,2.14,99.29,0.810046
107,42516,0.0,75,2.02,2.14,99.31,0.808696
108,42608,0.0,23,2.02,2.1399999999999997,99.3,0.808282
109,42936,1.0,82,2.01,2.1424051904343395,98.7,0.806806
110,43232,0.0,74,1.94,2.0919847035769648,97.92,0.805474
111,43648,2.0,104,1.95,2.0898564544006364,97.43,0.8036019999999999
112,43740,1.0,23,1.92,2.081730049742281,96.95,0.803188
113,44012,0.0,68,1.91,2.0885162197119755,96.54,0.801964
114,44312,0.0,75,1.89,2.097117068739845,96.14,0.8006139999999999
115,44768,3.0,114,1.9,2.1,96.01,0.798562
116,44860,0.0,23,1.89,2.1066323836872916,95.64,0.798148
117,45364,3.0,126,1.92,2.1008569680013913,96.16,0.79588
118,45868,2.0,126,1.92,2.1008569680013913,96.1,0.793612
119,46364,5.0,124,1.92,2.1008569680013913,96.19,0.79138
120,46460,0.0,24,1.89,2.1066323836872916,95.34,0.790948
121,46760,0.0,75,1.88,2.1131966306995666,95.34,0.789598
122,47052,0.0,73,1.87,2.1196933740520114,95.31,0.788284
123,47552,3.0,125,1.9,2.1142374511865976,95.8,0.786034
124,47648,0.0,24,1.9,2.1142374511865976,95.81,0.785602
125,48128,2.0,120,1.86,2.0737405816543206,95.89,0.783442
126,48424,0.0,74,1.86,2.0737405816543206,95.87,0.78211
127,48880,6.0,114,1.91,2.1123209983333497,95.95,0.780058
128,49172,3.0,73,1.91,2.1123209983333497,95.75,0.778744
129,49468,0.0,74,1.91,2.1123209983333497,95.79,0.777412
130,49952,3.0,121,1.92,2.1150886506243656,95.67,0.775234
131,50572,3.0,155,1.95,2.108909670896314,96.45,0.772444
132,50780,3.0,52,1.98,2.102284471711666,96.75,0.771508
133,51076,0.0,74,1.98,2.1022844717116658,96.77,0.770176
134,51680,3.0,151,2.01,2.0952088201418015,97.55,0.767458
135,51972,0.0,73,1.98,2.1022844717116658,97.03,0.7661439999999999
136,52064,0.0,23,1.92,2.072100383668706,96.48,0.76573
137,52344,0.0,70,1.86,2.039705861147631,95.96,0.76447
138,52640,0.0,74,1.83,2.044773826123564,95.21,0.763138
139,52936,0.0,74,1.82,2.051243525279239,95.01,0.761806
140,53024,0.0,22,1.8,2.0591260281974004,94.92,0.76141
141,53456,5.0,108,1.84,2.0819221887476966,94.78,0.759466
142,53760,0.0,76,1.84,2.0819221887476966,94.8,0.7580979999999999
143,54052,0.0,73,1.84,2.0819221887476966,94.8,0.756784
144,54324,3.0,68,1.81,2.043012481606512,94.76,0.75556
145,54604,0.0,70,1.79,2.0508291006322295,94.08,0.7543
146,54900,0.0,74,1.79,2.0508291006322295,94.03,0.752968
147,55224,0.0,81,1.78,2.057085316655583,94.1,0.75151
148,55444,2.0,55,1.78,2.057085316655583,93.92,0.75052
149,55840,2.0,99,1.78,2.0570853166555834,93.3,0.748738
150,56308,3.0,117,1.81,2.0527786047209275,93.73,0.746632
151,56796,2.0,122,1.81,2.0527786047209275,93.18,0.744436
152,57216,2.0,105,1.83,2.0447738261235644,94.0,0.7425459999999999
153,57512,0.0,74,1.76,1.9855477833585369,93.29,0.741214
154,57804,0.0,73,1.7,1.9467922333931782,92.82,0.7399
155,58136,1.0,83,1.67,1.934192337902309,92.26,0.738406
156,58416,3.0,70,1.67,1.934192337902309,92.16,0.737146
157,58888,3.0,118,1.7,1.9313207915827966,92.63,0.7350220000000001
158,59656,2.0,192,1.72,1.9239542614105978,93.79,0.7315659999999999
159,59956,0.0,75,1.72,1.923954261410598,93.8,0.730216
160,60080,0.0,31,1.7,1.9313207915827966,93.17,0.7296579999999999
161,60380,0.0,75,1.7,1.9313207915827966,93.16,0.728308
162,60856,3.0,119,1.72,1.9343215865000316,93.59,0.726166
163,61344,2.0,122,1.74,1.9267589366602145,94.05,0.72397
164,61432,0.0,22,1.74,1.9267589366602145,94.05,0.7235739999999999
165,61904,4.0,118,1.76,1.9396906969926933,93.47,0.7214499999999999
166,62648,2.0,186,1.76,1.9396906969926933,94.09,0.718102
167,62972,0.0,81,1.75,1.9461500456028564,93.59,0.7166440000000001
168,63368,1.0,99,1.76,1.9396906969926935,94.35,0.714862
169,64072,2.0,176,1.72,1.8925115587493777,94.91,0.711694
170,64364,0.0,73,1.72,1.8925115587493777,94.85,0.71038
171,64728,1.0,91,1.7,1.8894443627691182,94.26,0.708742
172,64952,2.0,56,1.71,1.8883590760234135,94.11,0.707734
173,65416,4.0,116,1.73,1.9018675032714556,94.24,0.705646
174,65992,7.0,144,1.75,1.9461500456028564,93.9,0.7030540000000001
175,66320,1.0,82,1.74,1.9474085344374972,93.45,0.701578
176,66596,4.0,69,1.76,1.9602040710089346,93.39,0.7003360000000001
177,66872,0.0,69,1.74,1.9678414570284872,92.21,0.699094
178,67168,0.0,74,1.74,1.9678414570284872,92.22,0.697762
179,67708,6.0,135,1.74,1.9678414570284875,92.08,0.6953320000000001
180,67816,0.0,27,1.68,1.9281078807992047,91.62,0.6948460000000001
181,68284,6.0,117,1.73,1.974107393228646,91.67,0.6927399999999999
182,68788,4.0,126,1.77,1.9791664912280624,92.2,0.690472
183,69084,0.0,74,1.77,1.9791664912280624,92.2,0.68914
184,69244,2.0,40,1.78,1.9777765293379332,91.98,0.68842
185,69744,6.0,125,1.84,2.0135540717845153,92.52,0.68617
186,70036,0.0,73,1.84,2.0135540717845153,92.51,0.6848559999999999
187,70336,0.0,75,1.81,2.0183904478569055,91.89,0.683506
188,70424,0.0,22,1.79,2.026302050534421,91.52,0.68311
189,71064,3.0,160,1.81,2.0282751292662438,92.19,0.68023
190,71400,0.0,84,1.81,2.028275129266244,92.28,0.6787179999999999
191,71912,2.0,128,1.81,2.0282751292662438,92.38,0.6764140000000001
192,72008,0.0,24,1.77,2.0241294425011462,91.87,0.675982
193,72316,0.0,77,1.75,2.0316249653910043,91.29,0.674596
194,72616,0.0,75,1.73,2.0388967605055437,90.28,0.673246
195,73052,2.0,109,1.68,1.9691622584236173,89.37,0.671284
196,73608,10.0,139,1.78,2.128755504984074,90.5,0.668782
197,74080,4.0,118,1.76,2.0981896959045434,89.91,0.666658
198,74376,0.0,74,1.74,2.1053265779921175,89.84,0.665326
199,74864,1.0,122,1.73,2.1064424986217873,89.53,0.66313
200,75456,3.0,148,1.74,2.110071088849852,90.0,0.660466
201,75912,1.0,114,1.68,2.043917806566595,89.7,0.658414
202,76328,2.0,104,1.7,2.0371548787463363,90.01,0.656542
203,76808,6.0,120,1.72,2.06920274502041,90.15,0.654382
204,76928,1.0,30,1.66,2.0010996976662607,89.02,0.653842
205,77204,0.0,69,1.66,2.0010996976662607,88.94,0.6526000000000001
206,77528,1.0,81,1.64,1.9975985582694036,88.28,0.651142
207,77872,1.0,86,1.65,1.991858428704209,88.39,0.649594
208,78180,5.0,77,1.7,2.0124611797498106,88.93,0.648208
209,78468,0.0,72,1.69,2.0183904478569055,88.83,0.6469119999999999
210,78772,0.0,76,1.69,2.0183904478569055,88.85,0.645544
211,79100,1.0,82,1.68,2.019306811754965,88.63,0.644068
212,79380,3.0,70,1.7,2.0223748416156684,89.1,0.642808
213,79880,6.0,125,1.76,2.0597087172704787,89.67,0.640558
214,80220,1.0,85,1.77,2.053557888154118,89.77,0.6390279999999999
215,80516,0.0,74,1.74,2.0572797573494954,89.37,0.637696
216,80604,0.0,22,1.74,2.057279757349496,89.36,0.6373
217,80900,0.0,74,1.71,2.0605581768054986,88.84,0.635968
218,81920,7.0,255,1.76,2.126593520163174,90.13,0.631378
219,82472,3.0,138,1.74,2.1053265779921175,90.27,0.6288940000000001
220,82664,1.0,48,1.75,2.0994046775217017,90.51,0.62803
221,83036,1.0,93,1.76,2.093418257300724,90.69,0.6263559999999999
222,83672,2.0,159,1.78,2.086048896838231,91.55,0.623494
223,84172,3.0,125,1.78,2.086048896838231,91.55,0.6212439999999999
224,84416,4.0,61,1.82,2.08988037935189,91.92,0.620146
225,84688,0.0,68,1.8,2.0976176963403033,91.4,0.618922
226,85012,1.0,81,1.81,2.0913870995107526,91.47,0.617464
227,85588,2.0,144,1.77,2.048682503464117,91.77,0.614872
228,85708,1.0,30,1.75,2.0463381929681126,91.34,0.614332
229,86020,1.0,78,1.76,2.040196069009055,91.38,0.6129279999999999
230,86512,1.0,123,1.74,2.0377438504385186,91.4,0.610714
231,87164,3.0,163,1.74,2.0377438504385186,91.48,0.60778
232,87328,1.0,41,1.72,2.0350921355064,91.37,0.607042
233,87624,0.0,74,1.72,2.0350921355064,91.37,0.60571
234,87916,0.0,73,1.69,2.0381118713161945,90.59,0.6043959999999999
235,88228,0.0,78,1.69,2.0381118713161945,90.64,0.602992
236,88320,0.0,23,1.69,2.0381118713161945,90.64,0.6025780000000001
237,88596,0.0,69,1.69,2.0381118713161945,90.63,0.601336
238,88892,0.0,74,1.69,2.038111871316195,90.63,0.600004
239,89444,2.0,138,1.71,2.0312311537587244,91.27,0.59752
240,89940,6.0,124,1.77,2.0681150838384212,92.29,0.595288
241,90268,2.0,82,1.74,2.0426453436659044,92.03,0.593812
242,90744,4.0,119,1.78,2.0473397373176736,92.46,0.5916699999999999
243,91136,2.0,98,1.8,2.039607805437114,92.71,0.589906
244,91256,1.0,30,1.78,2.037547545457529,92.33,0.5893660000000001
245,91744,2.0,122,1.8,2.0297783130184444,92.85,0.58717
246,92340,7.0,149,1.87,2.0864083972223657,93.6,0.584488
247,92656,0.0,79,1.87,2.0864083972223657,93.58,0.583066
248,92748,0.0,23,1.85,2.094636006565341,93.26,0.582652
249,93300,6.0,138,1.89,2.1349238862310758,93.65,0.580168
250,93776,6.0,119,1.92,2.1710826792179057,93.67,0.5780259999999999
251,94392,1.0,154,1.91,2.1729933271871773,93.99,0.5752539999999999
252,94484,0.0,23,1.89,2.181261103123604,93.17,0.57484
253,94776,0.0,73,1.89,2.1812611031236036,93.16,0.573526
254,95568,6.0,198,1.95,2.2107690969434146,94.41,0.569962
255,96204,3.0,159,1.97,2.2111309323511352,95.17,0.5670999999999999
256,96344,1.0,35,1.95,2.210769096943414,94.82,0.56647
257,96624,0.0,70,1.92,2.216664160399586,94.34,0.56521
258,96920,0.0,74,1.9,2.224859546128699,93.16,0.563878
259,97360,4.0,110,1.94,2.2262973745661205,93.51,0.561898
260,97560,4.0,50,1.98,2.2270159406703844,93.7,0.560998
261,97872,1.0,78,1.99,2.220337812135802,93.73,0.5595939999999999
262,98168,1.0,74,1.97,2.2201576520598714,93.28,0.558262
263,98692,4.0,131,1.99,2.229327252782776,93.37,0.555904
264,98816,0.0,31,1.99,2.229327252782776,93.46,0.555346
265,99100,0.0,71,1.95,2.228788908802267,92.99,0.554068
266,99580,5.0,120,1.98,2.2493554632383024,92.33,0.5519080000000001
267,99876,0.0,74,1.98,2.2493554632383024,92.26,0.550576
268,100080,2.0,51,1.99,2.2471982556063,91.78,0.549658
269,100504,1.0,106,1.98,2.249355463238303,91.08,0.54775
270,100804,0.0,75,1.98,2.2493554632383024,91.1,0.5464
271,101280,6.0,119,2.03,2.282345285008384,91.38,0.5442579999999999
272,101376,0.0,24,2.01,2.2912660255849824,91.06,0.5438259999999999
273,101708,1.0,83,1.98,2.2846443924602355,90.73,0.542332
274,102228,2.0,130,1.93,2.228250434758176,90.59,0.539992
275,102628,1.0,100,1.93,2.2282504347581757,90.77,0.538192
276,103124,6.0,124,1.95,2.255548713727992,91.32,0.53596
277,103396,0.0,68,1.95,2.2555487137279924,91.31,0.534736
278,103832,2.0,109,1.97,2.2470202491299447,91.66,0.532774
279,104440,2.0,152,1.93,2.21022623276442,91.83,0.530038
280,104748,5.0,77,1.98,2.2225210910135362,92.33,0.528652
281,105044,0.0,74,1.92,2.193991795791406,91.9,0.52732
282,105776,1.0,183,1.89,2.1858407993264284,92.47,0.524026
283,106296,3.0,130,1.92,2.180275211985863,93.03,0.521686
284,106704,1.0,102,1.91,2.1821778112701997,93.65,0.5198499999999999
285,107308,1.0,151,1.86,2.1448543074064497,93.91,0.5171319999999999
286,107608,0.0,75,1.86,2.1448543074064492,93.93,0.515782
287,108092,5.0,121,1.91,2.159143348645476,94.39,0.513604
288,108304,2.0,53,1.93,2.150604566162734,94.7,0.51265
289,108616,1.0,78,1.91,2.1498604605880822,93.88,0.511246
290,109000,3.0,96,1.94,2.1439216403590873,94.0,0.5095179999999999
291,109388,4.0,97,1.96,2.153694500155489,93.69,0.507772
292,109496,0.0,27,1.96,2.1536945001554884,93.72,0.507286
293,110000,5.0,126,2.01,2.1656176947928736,94.21,0.505018
294,110292,0.0,73,2.01,2.1656176947928736,94.19,0.5037039999999999
295,110588,0.0,74,1.99,2.174833326947148,93.84,0.502372
296,110676,0.0,22,1.89,2.0292609492127913,92.67,0.501976
297,110972,0.0,74,1.85,2.0266968199511246,92.23,0.500644
298,111296,1.0,81,1.86,2.02,92.3,0.499186
299,111716,1.0,105,1.86,2.02,92.13,0.49729599999999996
300,111928,2.0,53,1.85,2.016804403009871,91.18,0.49634199999999995
301,112252,1.0,81,1.85,2.016804403009871,90.85,0.494884
302,112792,5.0,135,1.88,2.0409801566894274,91.16,0.49245399999999995
303,113096,0.0,76,1.82,2.006888138387389,90.72,0.491086
304,113440,2.0,86,1.83,2.005268061881005,91.28,0.48953800000000003
305,113860,4.0,105,1.87,2.0082579515590124,91.64,0.48764799999999997
306,114156,0.0,74,1.86,2.0150434238497192,91.57,0.48631599999999997
307,114644,5.0,122,1.9,2.0371548787463363,91.93,0.48412
308,114928,6.0,71,1.91,2.0547262591401316,91.87,0.482842
309,115716,3.0,197,1.94,2.048511654836262,93.12,0.47929599999999994
310,116100,3.0,96,1.97,2.041837407826588,93.32,0.477568
311,116484,3.0,96,1.99,2.042033300414075,93.46,0.47584000000000004
312,116720,2.0,59,1.98,2.0395097450122663,93.35,0.47477800000000003
313,117068,2.0,87,1.94,1.9990997974088236,92.97,0.47321199999999997
314,117420,1.0,88,1.94,1.9990997974088236,93.0,0.47162799999999994
315,117712,0.0,73,1.94,1.9990997974088236,92.99,0.470314
316,117804,0.0,23,1.94,1.9990997974088236,93.0,0.4699
317,118076,0.0,68,1.94,1.9990997974088236,92.94,0.468676
318,118552,3.0,119,1.9,1.9364916731037085,91.58,0.466534
319,118876,1.0,81,1.88,1.9353552645444712,91.01,0.46507599999999993
320,119232,6.0,89,1.93,1.9761325866449346,91.42,0.46347399999999994
321,119752,4.0,130,1.96,1.9845402490249473,91.79,0.46113399999999993
322,120252,3.0,125,1.97,1.9872342589639502,91.45,0.45888399999999996
323,120568,0.0,79,1.94,1.9940912717325654,90.99,0.45746200000000004
324,120668,0.0,25,1.9,1.9924858845171276,90.63,0.457012
325,120960,0.0,73,1.9,1.9924858845171276,90.68,0.45569799999999994
326,121372,4.0,103,1.93,2.0012745938526275,90.9,0.453844
327,121908,5.0,134,1.96,2.0244505427399306,90.8,0.45143199999999994
328,122088,3.0,45,1.98,2.024746897762779,90.95,0.45062199999999997
329,122676,6.0,147,2.03,2.0613345191889647,91.64,0.44797600000000004
330,123168,5.0,123,2.07,2.0796874765214124,91.64,0.445762
331,123696,6.0,132,2.1,2.1142374511865976,91.33,0.44338599999999995
332,124164,4.0,117,2.13,2.119693374052011,92.09,0.44128
333,124648,3.0,121,2.16,2.110544953323667,92.56,0.439102
334,125212,1.0,141,2.17,2.102641196210138,93.24,0.43656399999999995
335,125508,0.0,74,2.17,2.102641196210138,93.2,0.43523199999999995
336,125868,4.0,90,2.21,2.0990235825259322,93.87,0.433612
337,126412,7.0,136,2.28,2.140467238712146,94.54,0.431164
338,126704,0.0,73,2.28,2.140467238712146,94.53,0.42984999999999995
339,127008,0.0,76,2.26,2.1523010941780427,93.91,0.42848200000000003
340,127112,0.0,26,2.2,2.1307275752662513,92.93,0.428014
341,127400,0.0,72,2.18,2.141868343292837,92.83,0.42671799999999993
342,127984,3.0,146,2.17,2.1356731959735784,93.1,0.42408999999999997
343,128336,0.0,88,2.15,2.1465087933665683,93.0,0.42250599999999994
344,128432,0.0,24,2.14,2.154158768521949,92.94,0.42207399999999995
345,128908,2.0,119,2.14,2.154158768521949,92.91,0.41993199999999997
346,129396,3.0,122,2.1,2.1,92.64,0.417736
347,129760,0.0,91,2.1,2.1,92.76,0.41609799999999997
348,130016,1.0,64,2.11,2.092343184088117,93.17,0.41494600000000004
349,130500,2.0,121,2.07,2.0555048041782826,93.0,0.412768
350,130796,0.0,74,2.01,2.0272888299401246,92.55,0.411436
351,131088,0.0,73,2.0,2.0346989949375804,91.74,0.410122
352,131436,4.0,87,2.04,2.034305778392226,92.38,0.40855600000000003
353,131992,7.0,139,2.11,2.0827625884867436,93.04,0.406054
354,132284,0.0,73,2.05,2.056088519495209,91.79,0.40474
355,132708,1.0,106,2.03,2.056477570993664,91.26,0.40283199999999997
356,132868,3.0,40,2.05,2.056088519495209,91.31,0.402112
357,133160,0.0,73,2.05,2.056088519495209,91.34,0.400798
358,133588,3.0,107,2.08,2.047828117787233,91.67,0.398872
359,133884,0.0,74,2.04,2.048999755978512,91.31,0.39754
360,133972,0.0,22,2.0,2.04939015319192,91.03,0.39714399999999994
361,134472,3.0,125,2.02,2.0492925608609425,91.5,0.39489399999999997
362,134940,1.0,117,2.02,2.0492925608609425,91.93,0.392788
363,135232,0.0,73,1.98,2.049292560860942,91.35,0.391474
364,135324,0.0,23,1.98,2.049292560860942,91.27,0.39105999999999996
365,135908,3.0,146,2.01,2.042033300414075,92.02,0.388432
366,136204,0.0,74,1.96,2.029384143034531,91.56,0.3871
367,137020,6.0,204,2.02,2.0590288973202875,92.86,0.383428
368,137108,0.0,22,2.0,2.06881608655772,92.57,0.38303200000000004
369,137388,0.0,70,1.99,2.0760298649104256,92.21,0.381772
370,137680,0.0,73,1.99,2.0760298649104256,92.19,0.38045799999999996
371,138296,2.0,154,1.95,2.03654118544163,92.54,0.37768599999999997
372,138388,0.0,23,1.95,2.03654118544163,92.53,0.37727199999999994
373,138856,2.0,117,1.96,2.034305778392226,92.87,0.375166
374,139152,0.0,74,1.94,2.0436242316042352,92.31,0.373834
375,139476,2.0,81,1.95,2.0414455662593602,92.12,0.37237599999999993
376,139592,0.0,29,1.89,2.009452661796241,91.17,0.371854
377,139912,1.0,80,1.9,2.0024984394500787,91.29,0.370414
378,140240,1.0,82,1.89,2.0044700047643516,91.02,0.368938
379,140660,1.0,105,1.88,2.0063897926375125,90.55,0.36704799999999993
380,141016,6.0,89,1.89,2.0243270486756826,90.67,0.36544599999999994
381,141732,8.0,179,1.97,2.1045427056726598,91.72,0.362224
382,142024,0.0,73,1.96,2.1114923632350653,90.62,0.36090999999999995
383,142332,0.0,77,1.93,2.117805467931368,90.09,0.35952399999999995
384,142424,0.0,23,1.92,2.12452347598232,89.3,0.35910999999999993
385,142708,0.0,71,1.91,2.131173385719707,88.5,0.35783200000000004
386,143184,4.0,119,1.95,2.1324868112136124,88.94,0.35568999999999995
387,143508,1.0,81,1.91,2.1123209983333497,88.54,0.354232
388,143628,1.0,30,1.9,2.1142374511865976,88.31,0.353692
389,143992,2.0,91,1.91,2.1123209983333497,88.44,0.352054
390,144320,0.0,82,1.88,2.117923511366735,88.3,0.35057799999999995
391,144616,0.0,74,1.84,2.115277759538922,88.07,0.34924599999999995
392,144716,0.0,25,1.84,2.115277759538922,88.05,0.348796
393,145016,0.0,75,1.79,2.0990235825259322,87.54,0.34744600000000003
394,145340,0.0,81,1.79,2.0990235825259322,87.62,0.34598799999999996
