step,epsilon,replay_size,fps,loss,td_error,grad_norm,learning_rate,loss_ma,spr_loss,cosine_similarity,ema_update_count
2000,0.991018,500,2005.468977490553,,,,,,,,
4000,0.982018,1000,2499.1726633922767,,,,,,,,
6000,0.973018,1500,2491.404268462914,,,,,,,,
8000,0.964018,2000,1979.2453836291368,9.030975341796875,2.4702887535095215,182.6734161376953,0.00025,9.030975341796875,,,
10000,0.955018,2500,1060.102360452404,0.38621366024017334,0.5129860639572144,7.986236095428467,0.00025,4.708594501018524,,,
12000,0.946018,3000,1094.483851531527,0.39529210329055786,0.4743952453136444,9.054014205932617,0.00025,3.270827035109202,,,
14000,0.937018,3500,962.8897638852748,0.2564241290092468,0.41729995608329773,5.409065246582031,0.00025,2.5172263085842133,,,
16000,0.928018,4000,834.2203657932386,0.36658021807670593,0.5058801770210266,10.387927055358887,0.00025,2.087097090482712,,,
18000,0.919018,4500,944.4701273861398,0.3059532046318054,0.4209801256656647,6.157232761383057,0.00025,1.7902397761742275,,,
20000,0.910018,5000,1093.3764152548063,0.17665529251098633,0.3360685706138611,3.3394649028778076,0.00025,1.5597277070794786,,,
22000,0.901018,5500,1058.4050104299843,0.1308409869670868,0.30912038683891296,4.030355453491211,0.00025,1.3811168670654297,,,
24000,0.892018,6000,1053.3660504436361,0.16850952804088593,0.33470213413238525,7.250616073608398,0.00025,1.2463827182849248,,,
26000,0.883018,6500,1073.050127303539,0.21730287373065948,0.37196576595306396,3.2402968406677246,0.00025,1.1434747338294984,,,
28000,0.874018,7000,989.190446160007,0.15769463777542114,0.31826287508010864,2.9161877632141113,0.00025,1.0538583614609458,,,
30000,0.8650180000000001,7500,823.3208656569841,0.1276724934577942,0.2757187485694885,5.946258068084717,0.00025,0.9766762057940165,,,
32000,0.856018,8000,885.2264846308045,0.19851994514465332,0.34377092123031616,5.658729076385498,0.00025,0.9168180318979117,,,
34000,0.847018,8500,1025.4727400863178,0.22334441542625427,0.3537082374095917,4.840144634246826,0.00025,0.8672842021499362,,,
36000,0.8380179999999999,9000,1060.0126085350607,0.24214766919612885,0.3804715573787689,4.579742431640625,0.00025,0.825608433286349,,,
38000,0.829018,9500,1063.1677110421253,0.09293409436941147,0.2363811433315277,1.5931999683380127,0.00025,0.7798162871040404,,,
40000,0.820018,10000,1065.4393748859288,0.1256154477596283,0.2623726725578308,2.732917070388794,0.00025,0.7413338847896632,,,
42000,0.811018,10500,87.43022686624522,0.18453389406204224,0.33646613359451294,3.319603443145752,0.00025,0.710400551971462,,,
44000,0.802018,11000,1040.6030296621077,0.1203203797340393,0.26860684156417847,3.5394446849823,0.00025,0.6793437008010713,,,
46000,0.793018,11500,1051.6958557561004,0.06975073367357254,0.16263072192668915,2.580310106277466,0.00025,0.6488640524446965,,,
48000,0.784018,12000,1027.1900319338904,0.20506130158901215,0.3540861904621124,3.7620606422424316,0.00025,0.6277305881182352,,,
50000,0.775018,12500,1027.3833922309088,0.12931221723556519,0.2677401900291443,3.3882317543029785,0.00025,0.6050752076235685,,,
52000,0.766018,13000,783.9992014778641,0.2603512406349182,0.3355926275253296,2.8434159755706787,0.00025,0.5900872090588445,,,
