episode,step,return,length,return_ma,return_std,length_ma,epsilon
87,35936,1.0,84,3.2758620689655173,3.1172108634453854,103.26436781609195,0.838306
88,36424,5.0,122,3.2954545454545454,3.1048316119949204,103.47727272727273,0.83611
89,36812,2.0,97,3.2808988764044944,3.090357471940869,103.40449438202248,0.834364
90,37336,9.0,131,3.3444444444444446,3.1310669502445294,103.71111111111111,0.832006
91,38084,9.0,187,3.4065934065934065,3.1691438923636737,104.62637362637362,0.82864
92,38648,7.0,141,3.4456521739130435,3.17381998076787,105.02173913043478,0.826102
93,38968,1.0,80,3.4193548387096775,3.1667716359913918,104.75268817204301,0.824662
94,40096,15.0,282,3.5425531914893615,3.366496043198743,106.63829787234043,0.819586
95,40412,4.0,79,3.5473684210526315,3.3490561782864376,106.34736842105264,0.818164
96,40836,3.0,106,3.5416666666666665,3.3320309955874596,106.34375,0.816256
97,41152,1.0,79,3.515463917525773,3.3247382721945136,106.0618556701031,0.8148340000000001
98,42140,12.0,247,3.6020408163265305,3.415868718258189,107.5,0.810388
99,42484,2.0,86,3.585858585858586,3.402346489787261,107.28282828282828,0.80884
100,42972,7.0,122,3.62,3.4022933442018193,107.43,0.806644
101,43320,1.0,87,3.58,3.4093401121038074,106.88,0.805078
102,43804,4.0,121,3.6,3.40587727318528,107.02,0.8029
103,44196,2.0,98,3.57,3.4066258966901546,106.68,0.801136
104,44724,4.0,132,3.6,3.3970575502926064,107.17,0.79876
105,45152,7.0,107,3.65,3.4099120223255026,107.8,0.796834
106,45472,1.0,80,3.66,3.400646997263903,107.87,0.7953939999999999
107,46760,20.0,322,3.84,3.7648904366528386,110.21,0.789598
108,47096,1.0,84,3.84,3.764890436652838,110.24,0.788086
109,47408,1.0,78,3.84,3.764890436652838,110.23,0.786682
110,47544,1.0,34,3.83,3.7710873763412063,110.12,0.78607
111,47820,0.0,69,3.82,3.7798941784129347,110.07,0.784828
112,48176,2.0,89,3.83,3.773738199716562,110.05,0.783226
113,48488,1.0,78,3.81,3.7833715122890057,109.78,0.781822
114,48780,0.0,73,3.8,3.792097045171708,109.75,0.780508
115,48880,1.0,25,3.79,3.798144283725936,109.44,0.780058
116,49480,6.0,150,3.79,3.798144283725936,109.31,0.777358
117,50056,5.0,144,3.79,3.798144283725936,109.36,0.774766
118,50464,3.0,102,3.81,3.788654114590034,109.61,0.77293
119,50792,1.0,82,3.81,3.788654114590034,109.57,0.771454
120,50988,2.0,49,3.82,3.7825388299394884,109.81,0.770572
121,51320,1.0,83,3.79,3.7928748990706245,109.32,0.7690779999999999
122,51796,4.0,119,3.82,3.7825388299394893,109.72,0.7669360000000001
123,52248,3.0,113,3.75,3.7319565913874184,108.72,0.764902
124,52656,2.0,102,3.7,3.721558813185679,108.19,0.763066
125,52864,3.0,52,3.68,3.7198924715641986,107.86,0.76213
126,53296,2.0,108,3.7,3.7054014627297813,108.18,0.760186
127,53600,1.0,76,3.68,3.7145120810141403,107.85,0.758818
128,54072,4.0,118,3.64,3.6892275614280012,107.4,0.756694
129,54412,1.0,85,3.64,3.6892275614280012,107.39,0.755164
130,54608,2.0,49,3.63,3.692302804483944,107.25,0.754282
131,54928,1.0,80,3.62,3.6980535420677723,107.07,0.752842
132,55296,2.0,92,3.62,3.6980535420677723,106.92,0.751186
133,56244,12.0,237,3.72,3.7870304989529724,108.35,0.74692
134,56784,4.0,135,3.74,3.7831732712102943,108.86,0.74449
135,57224,7.0,110,3.76,3.795049406793013,108.95,0.74251
136,57612,2.0,97,3.77,3.789076404613663,109.11,0.740764
137,58388,9.0,194,3.8,3.8183766184073558,109.57,0.7372719999999999
138,58724,1.0,84,3.77,3.8284592201040883,109.19,0.73576
139,59252,5.0,132,3.75,3.81673944617654,108.86,0.733384
140,59488,2.0,59,3.73,3.820615133718653,108.75,0.7323219999999999
141,60568,15.0,270,3.87,3.9715362267011995,110.55,0.727462
142,61444,10.0,219,3.84,3.913361726188879,110.31,0.7235199999999999
143,62056,7.0,153,3.86,3.924334338457925,110.49,0.720766
144,62448,2.0,98,3.86,3.924334338457925,110.55,0.7190019999999999
145,62772,4.0,81,3.89,3.913808886494076,111.03,0.717544
146,63224,3.0,113,3.89,3.913808886494076,111.04,0.71551
147,63664,3.0,110,3.85,3.9022429447690725,110.45,0.71353
148,64040,2.0,94,3.77,3.8570843910912815,109.6,0.711838
149,64460,3.0,105,3.76,3.8577713773628424,109.43,0.709948
150,64564,1.0,26,3.72,3.8654365859498974,108.97,0.70948
151,65332,9.0,192,3.79,3.8969090315274237,109.92,0.706024
152,65660,1.0,82,3.8,3.8884444190447156,110.0,0.704548
153,66000,1.0,85,3.77,3.8983458030297933,109.64,0.7030179999999999
154,66612,7.0,153,3.8,3.911521443121589,109.9,0.700264
155,67068,8.0,114,3.87,3.923404134167165,110.73,0.698212
156,67368,0.0,75,3.86,3.931971515664883,110.62,0.696862
157,67684,1.0,79,3.85,3.9379563227643852,110.53,0.6954400000000001
158,68148,4.0,116,3.88,3.9275437616912687,110.92,0.693352
159,68820,6.0,168,3.92,3.92856207791095,111.6,0.690328
160,69524,11.0,176,4.0,3.9899874686520005,112.75,0.68716
161,70128,5.0,151,4.04,3.9797487357872234,113.36,0.684442
162,70608,4.0,120,4.06,3.9744685179279005,113.62,0.682282
163,71032,3.0,106,4.06,3.9744685179279005,113.56,0.680374
164,71448,3.0,104,4.07,3.970528932019007,113.61,0.6785019999999999
165,72016,11.0,142,4.15,4.028337125911881,114.47,0.6759459999999999
166,72344,1.0,82,4.15,4.028337125911881,114.55,0.67447
167,72652,1.0,77,4.15,4.028337125911881,114.41,0.673084
168,73388,9.0,184,4.22,4.0511233010117085,115.44,0.669772
169,73860,5.0,118,4.24,4.0499876543021704,115.57,0.667648
170,74892,16.0,258,4.38,4.20899037775094,117.64,0.6630039999999999
171,75168,0.0,69,4.37,4.218186814260363,117.54,0.661762
172,75600,3.0,108,4.3,4.182104733265296,116.63,0.659818
173,75944,2.0,86,4.3,4.182104733265296,116.5,0.6582699999999999
174,76264,1.0,80,4.29,4.188782639383429,116.39,0.65683
175,76408,1.0,36,4.29,4.188782639383429,116.48,0.656182
176,76684,0.0,69,4.27,4.204414346850225,116.15,0.65494
177,77280,7.0,149,4.18,4.0456890636824765,114.85,0.652258
178,77848,7.0,142,4.22,4.0535910005820766,115.08,0.649702
179,78376,4.0,132,4.24,4.047517757836276,115.42,0.6473260000000001
180,78516,1.0,35,4.22,4.0585218984255835,115.16,0.6466959999999999
181,78848,1.0,83,4.19,4.071105500966537,114.66,0.645202
182,79164,1.0,79,4.17,4.081801073055863,114.4,0.64378
183,79600,3.0,109,4.18,4.0776954275668995,114.49,0.641818
184,79948,1.0,87,4.12,4.079901959606382,113.79,0.640252
185,80164,3.0,54,4.0,3.9319206502675,112.1,0.6392800000000001
186,80488,1.0,81,4.01,3.9229963038473534,112.22,0.637822
187,80800,1.0,78,4.01,3.9229963038473534,112.16,0.6364179999999999
188,81116,1.0,79,3.97,3.933077675307214,111.73,0.634996
189,81460,1.0,86,3.96,3.939340046251402,111.62,0.633448
190,81632,2.0,43,3.89,3.9112529961637614,110.74,0.632674
191,82012,2.0,95,3.82,3.8817006582167046,109.82,0.630964
192,82360,1.0,87,3.76,3.878453299963789,109.28,0.629398
193,82668,1.0,77,3.76,3.878453299963789,109.25,0.628012
194,82996,1.0,82,3.62,3.7196236368751068,107.25,0.626536
195,83132,2.0,34,3.6,3.7229020937972566,106.8,0.6259239999999999
196,83444,0.0,78,3.57,3.7396657604657664,106.52,0.62452
197,83772,2.0,82,3.58,3.734113013822694,106.55,0.6230439999999999
198,84172,2.0,100,3.48,3.6399999999999992,105.08,0.6212439999999999
199,84552,2.0,95,3.48,3.6399999999999992,105.17,0.619534
200,84664,1.0,28,3.42,3.6309227477323165,104.23,0.61903
201,85020,1.0,89,3.42,3.6309227477323165,104.25,0.617428
202,85372,2.0,88,3.4,3.63318042491699,103.92,0.6158440000000001
203,85704,1.0,83,3.39,3.638392502191043,103.77,0.61435
204,86084,2.0,95,3.37,3.6404807374850914,103.4,0.6126400000000001
205,86432,4.0,87,3.34,3.6227613777338408,103.2,0.611074
206,86780,1.0,87,3.34,3.6227613777338408,103.27,0.6095079999999999
207,87084,1.0,76,3.15,3.2198602454143876,100.81,0.60814
208,87488,2.0,101,3.16,3.2147161616540894,100.98,0.606322
209,88228,10.0,185,3.25,3.278337993557101,102.05,0.602992
210,88604,8.0,94,3.32,3.304179171897311,102.65,0.6013
211,88872,0.0,67,3.32,3.304179171897311,102.63,0.600094
212,89208,1.0,84,3.31,3.3096676570314427,102.58,0.598582
213,89616,4.0,102,3.34,3.3021810973960832,102.82,0.596746
214,90152,5.0,134,3.39,3.289057615792098,103.43,0.5943339999999999
215,90296,2.0,36,3.4,3.2832910318764004,103.54,0.5936859999999999
216,90588,0.0,73,3.34,3.2900455923892604,102.77,0.592372
217,90892,1.0,76,3.3,3.293933818400121,102.09,0.591004
218,91724,10.0,208,3.37,3.360520792972422,103.15,0.58726
219,92036,1.0,78,3.37,3.360520792972422,103.11,0.5858559999999999
220,92232,3.0,49,3.38,3.3579160203912184,103.11,0.584974
221,92512,0.0,70,3.37,3.3664669907783145,102.98,0.5837140000000001
222,92808,1.0,74,3.34,3.3740776517442512,102.53,0.582382
223,93496,8.0,172,3.39,3.4055689686159636,103.12,0.579286
224,94032,5.0,134,3.42,3.4064057303850346,103.44,0.576874
225,94144,1.0,28,3.4,3.4146742157927745,103.2,0.57637
226,94492,1.0,87,3.39,3.4202192912151115,102.99,0.574804
227,94828,2.0,84,3.4,3.4146742157927745,103.07,0.5732919999999999
228,95264,3.0,109,3.39,3.414366705554633,102.98,0.57133
229,95636,2.0,93,3.4,3.408812109811862,103.06,0.5696559999999999
230,95804,1.0,42,3.39,3.414366705554633,102.99,0.5689
231,96084,0.0,70,3.38,3.4228058665369847,102.89,0.5676399999999999
232,96456,2.0,93,3.38,3.4228058665369847,102.9,0.565966
233,96816,2.0,90,3.28,3.313849725017717,101.43,0.564346
234,97160,1.0,86,3.25,3.320767983464066,100.94,0.5627979999999999
235,97500,5.0,85,3.23,3.3041035092744897,100.69,0.561268
236,97780,0.0,70,3.21,3.3175141295855846,100.42,0.5600080000000001
237,98776,15.0,249,3.27,3.4723335093276972,100.97,0.555526
238,99472,9.0,174,3.35,3.511053972812153,101.87,0.552394
239,99860,2.0,97,3.32,3.5096438565757637,101.52,0.550648
240,100036,2.0,44,3.32,3.509643856575764,101.37,0.549856
241,100588,4.0,138,3.21,3.308458855721195,100.05,0.547372
242,101092,5.0,126,3.16,3.2425915561476444,99.12,0.545104
243,101664,5.0,143,3.14,3.224965116090405,99.02,0.54253
244,102024,2.0,90,3.14,3.224965116090405,98.94,0.54091
245,102280,3.0,64,3.13,3.2238331222319814,98.77,0.539758
246,102556,0.0,69,3.1,3.2388269481403293,98.33,0.538516
247,103428,11.0,218,3.18,3.3328066250534247,99.41,0.534592
248,103824,2.0,99,3.18,3.3328066250534247,99.46,0.53281
249,104324,5.0,125,3.2,3.3376638536557275,99.66,0.5305599999999999
250,104444,1.0,30,3.2,3.3376638536557266,99.7,0.5300199999999999
251,104844,2.0,100,3.13,3.288327842536386,98.78,0.5282199999999999
252,105136,1.0,73,3.13,3.288327842536386,98.69,0.526906
253,105496,1.0,90,3.13,3.2883278425363858,98.74,0.5252859999999999
254,105836,2.0,85,3.08,3.2670475968372426,98.06,0.523756
255,105984,1.0,37,3.01,3.2357224850101094,97.29,0.52309
256,106308,1.0,81,3.02,3.2279405198980977,97.35,0.521632
257,106636,1.0,82,3.02,3.2279405198980977,97.38,0.5201560000000001
258,107012,2.0,94,3.0,3.2280024783137944,97.16,0.518464
259,108088,16.0,269,3.1,3.465544690232692,98.17,0.513622
260,108384,4.0,74,3.03,3.374774066511713,97.15,0.5122899999999999
261,108948,6.0,141,3.04,3.3820703718284753,97.05,0.509752
262,109540,6.0,148,3.06,3.3935821781710254,97.33,0.507088
263,109888,2.0,87,3.05,3.395217224272992,97.14,0.505522
264,110224,1.0,84,3.03,3.4013379720339465,96.94,0.5040100000000001
265,110456,3.0,58,2.95,3.305676935213119,96.1,0.502966
266,110740,0.0,71,2.94,3.313065046146846,95.99,0.5016879999999999
267,111256,4.0,129,2.97,3.3089424292362652,96.51,0.499366
268,111588,2.0,83,2.9,3.2542280190545965,95.5,0.497872
269,111896,0.0,77,2.85,3.2599846625406075,95.09,0.496486
270,112032,2.0,34,2.71,2.9809226759511893,92.85,0.49587400000000004
271,112416,3.0,96,2.74,2.968568678673276,93.12,0.494146
272,112748,1.0,83,2.72,2.9734828064073278,92.87,0.492652
273,113072,1.0,81,2.71,2.977566120172648,92.82,0.491194
274,113380,1.0,77,2.71,2.977566120172648,92.79,0.489808
275,113504,1.0,31,2.71,2.977566120172648,92.74,0.48924999999999996
276,113856,1.0,88,2.72,2.9701178427799793,92.93,0.48766599999999993
277,114308,5.0,113,2.7,2.947880594596735,92.57,0.48563199999999995
278,114776,4.0,117,2.67,2.919092324679026,92.32,0.483526
279,115092,1.0,79,2.64,2.920684851195007,91.79,0.482104
280,115204,1.0,28,2.64,2.920684851195007,91.72,0.48160000000000003
281,115504,0.0,75,2.63,2.9279856557025687,91.64,0.48024999999999995
282,115816,1.0,78,2.63,2.9279856557025687,91.63,0.478846
283,116348,5.0,133,2.65,2.937260628544903,91.87,0.476452
284,116744,2.0,99,2.66,2.933325757565975,91.99,0.47467000000000004
285,117256,8.0,128,2.71,2.9809226759511893,92.73,0.47236599999999995
286,117584,1.0,82,2.71,2.980922675951189,92.74,0.47089000000000003
287,118152,6.0,142,2.76,2.993726774440179,93.38,0.46833400000000003
288,118548,2.0,99,2.77,2.989498285666008,93.58,0.46655199999999997
289,118868,1.0,80,2.77,2.989498285666008,93.52,0.46511199999999997
290,119208,4.0,85,2.79,2.9909697424079704,93.94,0.46358199999999994
291,119864,7.0,164,2.84,3.0190064590855052,94.63,0.46063
292,120536,7.0,168,2.9,3.0413812651491097,95.44,0.45760599999999996
293,120868,1.0,83,2.9,3.0413812651491097,95.5,0.45611199999999996
294,121280,4.0,103,2.93,3.0372849718128196,95.71,0.45425799999999994
295,121428,1.0,37,2.92,3.0419730439305344,95.74,0.453592
296,121848,2.0,105,2.94,3.029257334727441,96.01,0.45170199999999994
297,122172,2.0,81,2.94,3.0292573347274407,96.0,0.450244
298,122488,1.0,79,2.93,3.0339907712450285,95.79,0.44882199999999994
299,122852,1.0,91,2.92,3.038683925649392,95.75,0.447184
300,123072,3.0,55,2.94,3.0325566771290524,96.02,0.446194
301,123892,9.0,205,3.02,3.085384903055047,97.18,0.442504
302,124228,2.0,84,3.02,3.0853849030550466,97.14,0.44099199999999994
303,124556,1.0,82,3.02,3.0853849030550466,97.13,0.439516
304,124876,1.0,80,3.01,3.0902912484100913,96.98,0.438076
305,125088,2.0,53,2.99,3.0902912484100913,96.64,0.437122
306,125544,4.0,114,3.02,3.085384903055047,96.91,0.43506999999999996
307,126732,16.0,297,3.17,3.3378286355054243,99.12,0.429724
308,127064,2.0,83,3.17,3.337828635505424,98.94,0.42823
309,127564,4.0,125,3.11,3.267705617095885,98.34,0.42598
310,128020,7.0,114,3.1,3.254228019054596,98.54,0.42392799999999997
311,128416,2.0,99,3.12,3.241234332781263,98.86,0.422146
312,129076,7.0,165,3.18,3.2569310708088373,99.67,0.419176
313,129804,7.0,182,3.21,3.2780939583849635,100.47,0.41589999999999994
314,130320,5.0,129,3.21,3.2780939583849635,100.42,0.413578
315,130476,2.0,39,3.21,3.2780939583849635,100.45,0.412876
316,130972,4.0,124,3.25,3.2630507198019463,100.96,0.410644
317,131316,2.0,86,3.26,3.2576678774853645,101.06,0.409096
318,131664,1.0,87,3.17,3.1939160915715994,99.85,0.40752999999999995
319,132012,2.0,87,3.18,3.188667433270519,99.94,0.405964
320,132176,1.0,41,3.16,3.195997496870109,99.86,0.405226
321,132484,0.0,77,3.16,3.195997496870109,99.93,0.40384
322,132980,4.0,124,3.19,3.1896551537744644,100.43,0.40160799999999997
323,133308,1.0,82,3.12,3.16,99.53,0.40013199999999993
324,133652,2.0,86,3.09,3.1562477722764415,99.05,0.39858399999999994
325,133876,2.0,56,3.1,3.151190251317746,99.33,0.39757599999999993
326,134284,2.0,102,3.11,3.146092814905498,99.48,0.39574
327,134924,7.0,160,3.16,3.1677121081310404,100.24,0.39286
328,135388,4.0,116,3.17,3.1687694772576944,100.31,0.390772
329,135744,2.0,89,3.17,3.1687694772576944,100.27,0.38917
330,135992,4.0,62,3.2,3.1622776601683795,100.47,0.388054
331,136388,2.0,99,3.22,3.14826936585801,100.76,0.38627199999999995
332,136796,2.0,102,3.22,3.14826936585801,100.85,0.384436
333,137100,1.0,76,3.21,3.1537120984642844,100.71,0.38306799999999996
334,137420,1.0,80,3.21,3.1537120984642844,100.65,0.38162799999999997
335,137692,3.0,68,3.19,3.148634624722278,100.48,0.38040399999999996
336,139132,20.0,360,3.39,3.5493520535444207,103.38,0.37392400000000003
337,139708,6.0,144,3.3,3.3630343441600474,102.33,0.371332
338,140100,2.0,98,3.23,3.316187570087072,101.57,0.369568
339,140400,1.0,75,3.22,3.3213852531737413,101.35,0.36821799999999993
340,140532,2.0,33,3.22,3.3213852531737413,101.24,0.36762399999999995
341,140980,4.0,112,3.22,3.321385253173742,100.98,0.36560799999999993
342,141392,3.0,103,3.2,3.3166247903554,100.75,0.363754
343,141700,1.0,77,3.16,3.3187949620306463,100.09,0.362368
344,142016,1.0,79,3.15,3.3237779709240507,99.98,0.360946
345,142172,1.0,39,3.13,3.330630570927974,99.73,0.360244
346,142496,1.0,81,3.14,3.322709737548557,99.85,0.35878599999999994
347,142812,1.0,79,3.04,3.2339449593337237,98.46,0.357364
348,143508,8.0,174,3.1,3.2695565448543635,99.21,0.354232
349,144044,4.0,134,3.09,3.2652564983474113,99.3,0.35182
350,144520,7.0,119,3.15,3.281386901905961,100.19,0.34967799999999993
351,144924,3.0,101,3.16,3.2793901872146902,100.2,0.34785999999999995
352,145380,4.0,114,3.19,3.273209434179243,100.61,0.345808
353,145836,4.0,114,3.22,3.26674149574159,100.85,0.34375599999999995
354,146520,8.0,171,3.28,3.298727027203069,101.71,0.34067800000000004
355,146772,5.0,63,3.32,3.295087252259035,101.97,0.33954399999999996
356,147060,0.0,72,3.31,3.3036192274534306,101.88,0.338248
357,147368,1.0,77,3.31,3.30361922745343,101.83,0.336862
358,147664,1.0,74,3.3,3.3090784215548594,101.63,0.33553
359,148092,3.0,107,3.17,3.0530476576693,100.01,0.333604
360,148316,2.0,56,3.15,3.0540956108150903,99.83,0.332596
361,148684,2.0,92,3.11,3.042679739966071,99.34,0.33094
362,149104,2.0,105,3.07,3.030692990060194,98.91,0.32904999999999995
363,149416,1.0,78,3.06,3.035852433831394,98.82,0.327646
364,149720,1.0,76,3.06,3.035852433831394,98.74,0.32627799999999996
365,150016,4.0,74,3.07,3.0372849718128196,98.9,0.32494599999999996
366,150312,0.0,74,3.07,3.0372849718128196,98.93,0.32361399999999996
367,150672,2.0,90,3.05,3.0376800358168072,98.54,0.321994
368,151188,4.0,129,3.07,3.0372849718128196,99.0,0.31967199999999996
369,151624,4.0,109,3.11,3.0228959624836578,99.32,0.31770999999999994
370,152008,6.0,96,3.15,3.034386264139752,99.94,0.315982
371,152576,6.0,142,3.18,3.0475563981655864,100.4,0.313426
372,153132,5.0,139,3.22,3.04493021266498,100.96,0.310924
373,153536,3.0,101,3.24,3.036840463376369,101.16,0.309106
374,153876,1.0,85,3.24,3.036840463376369,101.24,0.30757599999999996
375,154140,4.0,66,3.27,3.029372872394549,101.59,0.306388
376,154492,2.0,88,3.28,3.023507896467281,101.59,0.30480399999999996
377,154828,1.0,84,3.24,3.026945655276949,101.3,0.303292
378,155188,2.0,90,3.22,3.028464957697216,101.03,0.30167199999999994
379,155508,1.0,80,3.22,3.0284649576972162,101.04,0.30023199999999994
380,155724,3.0,54,3.24,3.0203311076767725,101.3,0.29925999999999997
381,156004,0.0,70,3.24,3.0203311076767725,101.25,0.29799999999999993
382,156448,4.0,111,3.27,3.0128225968350675,101.58,0.296002
383,156800,2.0,88,3.24,3.0103820355562845,101.13,0.29441799999999996
384,157232,4.0,108,3.26,3.0087206583529817,101.22,0.292474
385,157968,11.0,184,3.29,3.0701628621296297,101.78,0.28916200000000003
386,159032,14.0,266,3.42,3.240925793658349,103.62,0.284374
387,159452,4.0,105,3.4,3.2310988842807022,103.25,0.28248399999999996
388,159740,0.0,72,3.38,3.245858900198837,102.98,0.281188
389,160204,5.0,116,3.42,3.240925793658349,103.34,0.2791
390,160384,2.0,45,3.4,3.2434549480453705,102.94,0.2782899999999999
391,160748,3.0,91,3.36,3.223414338864925,102.21,0.276652
392,161040,0.0,73,3.29,3.2196117778390616,101.26,0.27533799999999997
393,161632,7.0,148,3.35,3.2322592717787972,101.91,0.27267399999999997
394,162048,3.0,104,3.34,3.2317796954619293,101.92,0.270802
395,162312,4.0,66,3.37,3.22383312223198,102.21,0.269614
