step,epsilon,replay_size,fps,loss,td_error,grad_norm,learning_rate,loss_ma,spr_loss,cosine_similarity,ema_update_count
2000,0.991018,500,1204.4578365496307,,,,,,,,
4000,0.982018,1000,1508.100147275405,,,,,,,,
6000,0.973018,1500,1729.4244740770062,,,,,,,,
8000,0.964018,2000,1862.3997683935836,17.59073829650879,3.3007426261901855,369.3387756347656,0.00025,17.59073829650879,,,
10000,0.955018,2500,1084.5794275314781,0.2741525173187256,0.43263450264930725,8.529388427734375,0.00025,8.932445406913757,,,
12000,0.946018,3000,1086.8353203651543,0.1586449146270752,0.33002305030822754,3.7173891067504883,0.00025,6.007845242818196,,,
14000,0.937018,3500,1044.3144139552521,0.3249940574169159,0.46204787492752075,12.92768669128418,0.00025,4.587132446467876,,,
16000,0.928018,4000,1066.7751846501312,0.1513461321592331,0.30207517743110657,3.8823201656341553,0.00025,3.699975183606148,,,
18000,0.919018,4500,934.3669287486583,0.21282261610031128,0.36207789182662964,3.883467674255371,0.00025,3.1187830890218415,,,
20000,0.910018,5000,772.575093129627,0.18964038789272308,0.3579934537410736,2.855461359024048,0.00025,2.700334131717682,,,
22000,0.901018,5500,925.0332940432196,0.11040700972080231,0.27185577154159546,1.746830701828003,0.00025,2.376593241468072,,,
24000,0.892018,6000,1062.120559672149,0.2060537040233612,0.2935659885406494,3.1682894229888916,0.00025,2.135422181751993,,,
26000,0.883018,6500,1045.6008734148074,0.12394914031028748,0.29126685857772827,2.0719478130340576,0.00025,1.9342748776078225,,,
28000,0.874018,7000,1013.644542026103,0.1352328360080719,0.2930750250816345,5.116915702819824,0.00025,1.7707256010987542,,,
30000,0.8650180000000001,7500,1030.7229761701292,0.1362258344888687,0.2785522937774658,2.1646485328674316,0.00025,1.634517287214597,,,
32000,0.856018,8000,886.0490242812438,0.15637093782424927,0.32459738850593567,2.775695323944092,0.00025,1.520813721876878,,,
34000,0.847018,8500,747.3830570170601,0.2079673409461975,0.323396235704422,2.5770812034606934,0.00025,1.4270389803818293,,,
36000,0.8380179999999999,9000,974.4707855944439,0.11772836744785309,0.26575127243995667,2.5432019233703613,0.00025,1.339751606186231,,,
38000,0.829018,9500,1044.9716315997048,0.0849480852484703,0.2213149517774582,2.778988838195801,0.00025,1.261326386127621,,,
40000,0.820018,10000,1040.5231313556558,0.1365790069103241,0.2853572368621826,2.53969407081604,0.00025,1.195164775585427,,,
42000,0.811018,10500,16.90393714236888,0.1530991792678833,0.27567052841186523,2.289665699005127,0.00025,1.1372722424566746,,,
44000,0.802018,11000,962.6017096072806,0.11299403756856918,0.22328096628189087,1.7516379356384277,0.00025,1.0833628632520373,,,
46000,0.793018,11500,853.6085088464899,0.19860099256038666,0.3025868535041809,2.872551679611206,0.00025,1.0391247697174548,,,
48000,0.784018,12000,655.6930203379076,0.1275217980146408,0.24544115364551544,3.6234800815582275,0.00025,0.9957151043982733,,,
50000,0.775018,12500,816.3757703452656,0.11268766224384308,0.2542652487754822,3.28197979927063,0.00025,0.9555774933912538,,,
52000,0.766018,13000,945.3334194304226,0.13751433789730072,0.24516987800598145,2.2087600231170654,0.00025,0.920009530108908,,,
54000,0.757018,13500,949.254117775928,0.0723055750131607,0.22683897614479065,0.9957864880561829,0.00025,0.8846885319799185,,,
56000,0.7480180000000001,14000,941.009656652842,0.08183140307664871,0.2305055558681488,1.8760955333709717,0.00025,0.8525742468237877,,,
58000,0.739018,14500,888.3935370136086,0.04039299860596657,0.15602584183216095,1.2165074348449707,0.00025,0.8213365065077176,,,
60000,0.7300180000000001,15000,631.4094554616121,0.08616627752780914,0.21386875212192535,1.0777477025985718,0.00025,0.7941079795084618,,,
62000,0.7210179999999999,15500,750.937641691385,0.06146901845932007,0.21429643034934998,0.9546564817428589,0.00025,0.7679423023281353,,,
64000,0.712018,16000,892.3619122691401,0.044243913143873215,0.16673076152801514,0.7120421528816223,0.00025,0.7429871854597124,,,
66000,0.7030179999999999,16500,896.3850560317597,0.08876615762710571,0.20772334933280945,1.4339408874511719,0.00025,0.7211798178652923,,,
68000,0.694018,17000,921.3856248778055,0.04608448967337608,0.1461091786623001,1.1290767192840576,0.00025,0.6994025492139401,,,
70000,0.685018,17500,919.314417373564,0.07173912972211838,0.16980081796646118,1.437613606452942,0.00025,0.6797880673548207,,,
72000,0.676018,18000,649.206737392155,0.03156404569745064,0.14691515266895294,1.3581293821334839,0.00025,0.6601449151833853,,,
74000,0.667018,18500,718.6749239183347,0.13414281606674194,0.2492826282978058,1.3164992332458496,0.00025,0.6446742652093663,,,
76000,0.658018,19000,864.5651875923069,0.04811582714319229,0.1738080084323883,1.0469862222671509,0.00025,0.6276297384074756,,,
78000,0.649018,19500,874.5183226352995,0.03289971873164177,0.1349731981754303,1.3277227878570557,0.00025,0.6111094600831469,,,
80000,0.640018,20000,872.7903503102406,0.056488730013370514,0.1828012764453888,1.0068082809448242,0.00025,0.5961197106218016,,,
82000,0.631018,20500,18.99390538855513,0.04277905821800232,0.16309817135334015,0.7983811497688293,0.00025,0.5815581145059121,,,
84000,0.622018,21000,697.1607799855891,0.07417766004800797,0.1672346144914627,1.2445424795150757,0.00025,0.5685483592634017,,,
86000,0.6130180000000001,21500,673.2721423502991,0.07328309118747711,0.18377608060836792,1.3227208852767944,0.00025,0.5561667275615036,,,
88000,0.6040179999999999,22000,881.839728310449,0.05850047245621681,0.16937214136123657,0.9685191512107849,0.00025,0.5440285262174722,,,
90000,0.595018,22500,887.2783366408181,0.022284431383013725,0.12196316570043564,0.7240244150161743,0.00025,0.5316060477690328,,,
