step,epsilon,replay_size,fps,loss,td_error,grad_norm,learning_rate,loss_ma,spr_loss,cosine_similarity,ema_update_count
98000,0.559018,24500,948.6983429178322,0.0495852530002594,0.18249371647834778,1.1016981601715088,0.00025,0.4956499116252298,,,
100000,0.550018,25000,948.4920657175498,0.08606097102165222,0.24900434911251068,1.8592264652252197,0.00025,0.48693525331451537,,,
102000,0.541018,25500,913.5682054259927,0.06285925209522247,0.20833882689476013,1.361528992652893,0.00025,0.4781003366224468,,,
104000,0.532018,26000,890.4775067757582,0.035031694918870926,0.15071412920951843,2.117755174636841,0.00025,0.4690581194448228,,,
106000,0.523018,26500,699.420776827738,0.04265856742858887,0.1549329161643982,1.2607756853103638,0.00025,0.4605301284044981,,,
108000,0.514018,27000,789.5200596784209,0.08131508529186249,0.19255752861499786,2.4957597255706787,0.00025,0.4530945393238582,,,
110000,0.505018,27500,929.4799865485585,0.03751358017325401,0.14925053715705872,1.2390542030334473,0.00025,0.44510259780173117,,,
112000,0.49601799999999996,28000,904.7809699998619,0.13883814215660095,0.229927197098732,1.871971845626831,0.00025,0.43932402316691743,,,
114000,0.48701799999999995,28500,931.3579642709993,0.039848096668720245,0.15921171009540558,1.0832356214523315,0.00025,0.4319263208243582,,,
116000,0.47801799999999994,29000,920.8493593930475,0.05801120400428772,0.18491162359714508,0.9961218237876892,0.00025,0.4251278641549024,,,
118000,0.46901799999999993,29500,693.5533317745775,0.0566965788602829,0.19787847995758057,1.296700119972229,0.00025,0.4185487340603556,,,
120000,0.46001800000000004,30000,738.8540911211994,0.04792013764381409,0.1645924299955368,1.4555081129074097,0.00025,0.4120464779828724,,,
122000,0.45101800000000003,30500,53.86023090149052,0.04725372791290283,0.17850977182388306,1.3069807291030884,0.00025,0.40575694780925226,,,
124000,0.442018,31000,768.4248286192403,0.07322346419095993,0.20688465237617493,1.2241225242614746,0.00025,0.4001207870699592,,,
126000,0.433018,31500,671.9534171697608,0.07235259562730789,0.1765141785144806,0.9728914499282837,0.00025,0.3946579838792483,,,
128000,0.424018,32000,898.5376256782326,0.12639157474040985,0.22785671055316925,1.5125658512115479,0.00025,0.3902601738933657,,,
130000,0.415018,32500,939.9862082597598,0.06388099491596222,0.18041734397411346,2.1546080112457275,0.00025,0.38499599358727854,,,
132000,0.406018,33000,899.9885632060959,0.10683853924274445,0.24676594138145447,1.4158246517181396,0.00025,0.3805807958992701,,,
134000,0.397018,33500,907.2626911583882,0.08369949460029602,0.19220790266990662,1.0153896808624268,0.00025,0.3759420255664736,,,
136000,0.388018,34000,800.2619265491406,0.09228731691837311,0.19154246151447296,2.9795100688934326,0.00025,0.3715781069718874,,,
138000,0.37901799999999997,34500,659.7332583781349,0.08806228637695312,0.20860975980758667,1.4100244045257568,0.00025,0.36728241272044904,,,
140000,0.37001799999999996,35000,881.0903132990145,0.06410782039165497,0.19546179473400116,1.3980507850646973,0.00025,0.36275741880509393,,,
142000,0.36101799999999995,35500,920.818024068623,0.031225021928548813,0.1405305713415146,0.7240524291992188,0.00025,0.35788194238043886,,,
144000,0.35201799999999994,36000,902.7479083766524,0.08432359248399734,0.18498888611793518,2.3260984420776367,0.00025,0.35391732861382375,,,
146000,0.34301799999999993,36500,887.7496151829316,0.053404584527015686,0.17366871237754822,1.183118224143982,0.00025,0.3496242894125836,,,
148000,0.33401800000000004,37000,769.6456436883356,0.05700679123401642,0.19154539704322815,1.380763053894043,0.00025,0.34550291619880097,,,
150000,0.32501800000000003,37500,661.9066184365191,0.06726925075054169,0.1581350564956665,1.2111539840698242,0.00025,0.34163855973424184,,,
152000,0.316018,38000,876.8327434199978,0.07844942808151245,0.16173800826072693,1.1600277423858643,0.00025,0.3380332291636565,,,
154000,0.307018,38500,916.4375101668794,0.1505957841873169,0.25385957956314087,3.3269436359405518,0.00025,0.3355002907180303,,,
156000,0.298018,39000,917.9993180070221,0.10659611225128174,0.24838322401046753,3.0674612522125244,0.00025,0.3324482350051403,,,
158000,0.289018,39500,895.7704396891086,0.03674980252981186,0.16329726576805115,1.9945651292800903,0.00025,0.3285574661567807,,,
160000,0.280018,40000,775.1036422703199,0.09223631024360657,0.19185268878936768,1.4328442811965942,0.00025,0.3254883602358304,,,
162000,0.271018,40500,95.10823548597965,0.09244412928819656,0.19689355790615082,1.9331598281860352,0.00025,0.3225006136852197,,,
164000,0.262018,41000,885.4694315630717,0.03284839540719986,0.14339643716812134,1.0541517734527588,0.00025,0.31883412990954857,,,
166000,0.25301799999999997,41500,869.1961813263814,0.0906267985701561,0.1865999400615692,2.0677223205566406,0.00025,0.3159815382678062,,,
168000,0.24401799999999996,42000,884.2775608062788,0.0185563787817955,0.10819803178310394,0.8869573473930359,0.00025,0.3123096227185962,,,
170000,0.23501799999999995,42500,642.8625511118387,0.04856877774000168,0.18084515631198883,2.2262184619903564,0.00025,0.30909327095056455,,,
172000,0.22601799999999994,43000,741.7444249629309,0.03268512338399887,0.15605974197387695,1.040267825126648,0.00025,0.3057630523051842,,,
174000,0.21701799999999993,43500,870.1043323449769,0.04268307238817215,0.168209508061409,1.9223480224609375,0.00025,0.30263114778236266,,,
176000,0.20801799999999993,44000,852.8298978782768,0.08061431348323822,0.19220831990242004,1.1595951318740845,0.00025,0.30001918502590236,,,
178000,0.19901800000000003,44500,855.0388184766326,0.09842029213905334,0.2109656184911728,1.8676387071609497,0.00025,0.2976750118527995,,,
180000,0.19001800000000002,45000,760.9778382629264,0.17257601022720337,0.25916504859924316,1.9589474201202393,0.00025,0.29623709229388456,,,
182000,0.181018,45500,613.572815164712,0.1009398102760315,0.21189047396183014,2.7036640644073486,0.00025,0.29401780499822716,,,
184000,0.172018,46000,803.2448433225919,0.04929705336689949,0.15789809823036194,2.2955782413482666,0.00025,0.291268133631583,,,
186000,0.163018,46500,840.2753194728006,0.06731312721967697,0.19657248258590698,1.5497195720672607,0.00025,0.28877974467145073,,,
188000,0.154018,47000,837.5047959848209,0.0960429236292839,0.19581803679466248,3.8672187328338623,0.00025,0.28666175762703133,,,
190000,0.14501799999999998,47500,834.8533370116766,0.03493155539035797,0.15228526294231415,0.9854887127876282,0.00025,0.2839255597766327,,,
192000,0.13601799999999997,48000,669.0421204386327,0.040778517723083496,0.15550953149795532,2.388638496398926,0.00025,0.2813110754534762,,,
194000,0.12701799999999996,48500,665.7864762915683,0.07790936529636383,0.219690203666687,4.680111885070801,0.00025,0.2791472274730814,,,
196000,0.11801799999999996,49000,823.0147214574743,0.04538588970899582,0.17825087904930115,1.5031757354736328,0.00025,0.27668658181240685,,,
198000,0.10901799999999995,49500,814.2207696468695,0.048180729150772095,0.15733088552951813,1.7636290788650513,0.00025,0.2743063125138481,,,
200000,0.10001799999999994,50000,807.9083758847776,0.06929698586463928,0.1610872745513916,2.139469861984253,0.00025,0.2721928143009697,,,
202000,0.1,50500,101.58078912768116,0.06905567646026611,0.18115556240081787,2.0519473552703857,0.00025,0.2701199863638197,,,
204000,0.1,51000,709.2268305379325,0.08424407243728638,0.19963866472244263,2.041008949279785,0.00025,0.2682424518797133,,,
206000,0.1,51500,822.9607861315454,0.08289331942796707,0.14984920620918274,1.3547061681747437,0.00025,0.2663889605551958,,,
208000,0.1,52000,836.7591121380428,0.09661084413528442,0.2364911139011383,2.0228233337402344,0.00025,0.09329203493893147,,,
210000,0.1,52500,861.1998062543541,0.04325390234589577,0.1547309011220932,2.1847681999206543,0.00025,0.09255227770656348,,,
212000,0.1,53000,748.5311987641743,0.08833032846450806,0.2123747617006302,2.2871909141540527,0.00025,0.09085303779691457,,,
214000,0.1,53500,617.4030266158845,0.02329138293862343,0.13013675808906555,0.5438396334648132,0.00025,0.0877721843123436,,,
216000,0.1,54000,800.6714156873836,0.08078788220882416,0.1789356768131256,2.4475903511047363,0.00025,0.08710622429847717,,,
218000,0.1,54500,843.4806277462288,0.01865585893392563,0.12157213687896729,1.0645679235458374,0.00025,0.08591721884906292,,,
220000,0.1,55000,824.0129922931686,0.04732086881995201,0.19031602144241333,1.5553574562072754,0.00025,0.08509832967072725,,,
222000,0.1,55500,825.3689883685327,0.1409887969493866,0.23540157079696655,2.184887409210205,0.00025,0.08519141081720591,,,
224000,0.1,56000,645.6527123530088,0.03513461351394653,0.15812337398529053,1.2709619998931885,0.00025,0.08429968480020761,,,
226000,0.1,56500,706.7794769418955,0.03993735834956169,0.1318734884262085,1.7580552101135254,0.00025,0.08385976456105709,,,
228000,0.1,57000,845.9517366469219,0.043397851288318634,0.1475858837366104,1.3014068603515625,0.00025,0.08278746485710144,,,
230000,0.1,57500,819.1884801619977,0.04035663604736328,0.14620059728622437,1.2915469408035278,0.00025,0.08216647617518902,,,
232000,0.1,58000,841.146953304386,0.04711291193962097,0.16994374990463257,1.33104407787323,0.00025,0.08160772673785686,,,
234000,0.1,58500,758.5827214832274,0.043006084859371185,0.1493508219718933,1.5480550527572632,0.00025,0.08072150692343712,,,
236000,0.1,59000,607.5703221815901,0.02624012529850006,0.12422917783260345,0.8388937711715698,0.00025,0.07956766992807389,,,
238000,0.1,59500,777.8548858691036,0.031190786510705948,0.14402034878730774,0.7138915657997131,0.00025,0.07782594088464975,,,
240000,0.1,60000,808.0754680848256,0.10576708614826202,0.20796504616737366,1.6849974393844604,0.00025,0.0777301886305213,,,
242000,0.1,60500,60.5549652331556,0.07707726210355759,0.16833528876304626,1.3798733949661255,0.00025,0.07726555895060301,,,
244000,0.1,61000,730.8664400052937,0.0294512789696455,0.13362334668636322,0.877981424331665,0.00025,0.07434289583936333,,,
246000,0.1,61500,616.13537778304,0.05883614718914032,0.16960474848747253,1.6519627571105957,0.00025,0.07285517523065209,,,
248000,0.1,62000,831.0136214737852,0.05155503749847412,0.15533943474292755,2.148988723754883,0.00025,0.07118203768506647,,,
250000,0.1,62500,819.4552795255553,0.03829749673604965,0.1454186737537384,1.8817657232284546,0.00025,0.07044740246608854,,,
252000,0.1,63000,818.8715717241141,0.04497035592794418,0.14484518766403198,2.6039445400238037,0.00025,0.07019489968195558,,,
254000,0.1,63500,826.6409797173286,0.0673251673579216,0.16646996140480042,1.3132274150848389,0.00025,0.06914821909740568,,,
256000,0.1,64000,628.7254227999427,0.08951207995414734,0.17335060238838196,2.2404773235321045,0.00025,0.0692413635738194,,,
258000,0.1,64500,702.355012883948,0.08340362459421158,0.18730579316616058,1.3820265531539917,0.00025,0.06925572836771607,,,
260000,0.1,65000,784.9185299021243,0.04563377797603607,0.1461658924818039,1.260988712310791,0.00025,0.06895579690113664,,,
262000,0.1,65500,805.2111083050431,0.0345255583524704,0.154598668217659,1.2295682430267334,0.00025,0.06851254621520639,,,
264000,0.1,66000,813.7074745468091,0.057438526302576065,0.18005947768688202,1.7163844108581543,0.00025,0.06786389833316207,,,
266000,0.1,66500,682.1160555700521,0.045179370790719986,0.15443894267082214,3.2766342163085938,0.00025,0.06727288374677301,,,
268000,0.1,67000,628.4554302465033,0.046672362834215164,0.13240459561347961,2.489549398422241,0.00025,0.06682781061157585,,,
270000,0.1,67500,819.6663453249867,0.04600194841623306,0.15755993127822876,2.339261770248413,0.00025,0.06673009494319558,,,
272000,0.1,68000,806.018449835618,0.044264763593673706,0.15734273195266724,2.165573835372925,0.00025,0.0665527363307774,,,
274000,0.1,68500,788.5074995840614,0.05186070501804352,0.1710316240787506,1.41225004196167,0.00025,0.06635264405980706,,,
276000,0.1,69000,741.9916396658662,0.06997387111186981,0.16555620729923248,1.6821361780166626,0.00025,0.06631778540089726,,,
278000,0.1,69500,596.0374200242974,0.14703774452209473,0.2270156592130661,4.2324090003967285,0.00025,0.06702194118872284,,,
280000,0.1,70000,739.9091921673393,0.0503610298037529,0.17752858996391296,1.2809425592422485,0.00025,0.06660244854167104,,,
282000,0.1,70500,53.23786278826272,0.0650920420885086,0.19695332646369934,3.061992645263672,0.00025,0.066888187546283,,,
284000,0.1,71000,598.8431058401318,0.029287725687026978,0.13850516080856323,0.7868324518203735,0.00025,0.06606315532699228,,,
286000,0.1,71500,742.0792672171054,0.15984845161437988,0.2596662640571594,3.632706642150879,0.00025,0.06693008864298462,,,
288000,0.1,72000,800.599050536204,0.035188574343919754,0.15552164614200592,2.3703205585479736,0.00025,0.066105787884444,,,
290000,0.1,72500,787.9817631326412,0.10964993387460709,0.22327841818332672,2.2460477352142334,0.00025,0.06616887046024203,,,
292000,0.1,73000,802.9605925013817,0.16437651216983795,0.2477371096611023,3.6111018657684326,0.00025,0.06734616966918111,,,
294000,0.1,73500,601.042132091862,0.04677139222621918,0.18137750029563904,1.8493610620498657,0.00025,0.06738654406741261,,,
296000,0.1,74000,676.8604729223794,0.1472899168729782,0.2500684857368469,2.179657459259033,0.00025,0.06776851350441575,,,
298000,0.1,74500,792.1162011055018,0.09644976258277893,0.17576003074645996,1.8821613788604736,0.00025,0.06823715860024095,,,
300000,0.1,75000,805.5700536345161,0.12510886788368225,0.23581869900226593,1.7782833576202393,0.00025,0.06862763756886124,,,
302000,0.1,75500,778.1984416193555,0.04431193694472313,0.14651793241500854,1.642298936843872,0.00025,0.06844216441735625,,,
304000,0.1,76000,657.0442405137105,0.038142502307891846,0.14324618875980377,1.7114454507827759,0.00025,0.06847327249124646,,,
306000,0.1,76500,657.5839179863838,0.07344602048397064,0.19107620418071747,1.4574487209320068,0.00025,0.06878114702180028,,,
308000,0.1,77000,818.5565857462235,0.10734304785728455,0.24057084321975708,1.7263047695159912,0.00025,0.0690414266474545,,,
310000,0.1,77500,800.43419549026,0.05688513070344925,0.16290706396102905,1.6061047315597534,0.00025,0.06923514215275645,,,
312000,0.1,78000,790.6940882274486,0.04344963654875755,0.15274322032928467,2.2151880264282227,0.00025,0.06828125709667802,,,
314000,0.1,78500,725.6020793549426,0.02886246331036091,0.1291818618774414,1.566792368888855,0.00025,0.06817140076309443,,,
316000,0.1,79000,594.0231636663755,0.04012995585799217,0.15446501970291138,1.2097039222717285,0.00025,0.06799258828163147,,,
318000,0.1,79500,799.3611672800248,0.07886531949043274,0.16011252999305725,2.184800386428833,0.00025,0.06821427568793297,,,
320000,0.1,80000,769.8576857670165,0.04481535777449608,0.15559877455234528,1.6998324394226074,0.00025,0.06818322788923979,,,
322000,0.1,80500,62.47674235734982,0.08632922917604446,0.17505523562431335,1.625889778137207,0.00025,0.06857398290187121,,,
324000,0.1,81000,731.7472689041728,0.051584988832473755,0.1524013727903366,3.6407742500305176,0.00025,0.06835759814828635,,,
326000,0.1,81500,591.6497247384831,0.10368026047945023,0.1939871609210968,1.850407361984253,0.00025,0.06867087479680777,,,
328000,0.1,82000,776.0094653711911,0.042356230318546295,0.14878444373607635,1.568179726600647,0.00025,0.06783052135258913,,,
330000,0.1,82500,801.466688564956,0.054968323558568954,0.16609536111354828,2.058358907699585,0.00025,0.0677413946390152,,,
332000,0.1,83000,782.6789322263913,0.054765328764915466,0.1758001148700714,2.5612199306488037,0.00025,0.0672206625342369,,,
334000,0.1,83500,767.785091404469,0.029635906219482422,0.13376720249652863,1.2788749933242798,0.00025,0.06668002665042877,,,
336000,0.1,84000,592.6174598108311,0.04825698584318161,0.1557382345199585,2.463360071182251,0.00025,0.06623972333967686,,,
338000,0.1,84500,698.6020477183569,0.05394613742828369,0.12594114243984222,0.9521130919456482,0.00025,0.06589856185019016,,,
340000,0.1,85000,799.9666609353229,0.024596087634563446,0.11842574179172516,1.284734845161438,0.00025,0.06550344452261925,,,
342000,0.1,85500,768.2750672329339,0.11603108048439026,0.20236855745315552,2.1533031463623047,0.00025,0.06635150510817767,,,
344000,0.1,86000,790.6797788594639,0.04224259406328201,0.14300556480884552,1.14521062374115,0.00025,0.06593069512397051,,,
346000,0.1,86500,632.2256770534691,0.046527694910764694,0.15384303033351898,1.2217426300048828,0.00025,0.065861926227808,,,
348000,0.1,87000,645.0417012918277,0.032495491206645966,0.1156977191567421,1.4850831031799316,0.00025,0.06561681322753429,,,
350000,0.1,87500,813.8152294073734,0.035050906240940094,0.12164269387722015,1.1012141704559326,0.00025,0.06529462978243827,,,
352000,0.1,88000,781.4467361266694,0.04963679611682892,0.16625289618968964,3.5718038082122803,0.00025,0.06500650346279144,,,
354000,0.1,88500,779.6867109764552,0.06643623858690262,0.1835782676935196,1.9773021936416626,0.00025,0.0641649080067873,,,
356000,0.1,89000,675.1356189433445,0.032229915261268616,0.13236987590789795,0.929891049861908,0.00025,0.06342124603688717,,,
358000,0.1,89500,596.5903930732256,0.033705417066812515,0.1338077038526535,0.9624291658401489,0.00025,0.06339080218225718,,,
360000,0.1,90000,789.9152795342211,0.05714218690991402,0.17703688144683838,1.3320308923721313,0.00025,0.06303986094892025,,,
362000,0.1,90500,68.94934825889212,0.05016095191240311,0.15209627151489258,1.3960578441619873,0.00025,0.06261702917516232,,,
364000,0.1,91000,797.6457273848691,0.025504542514681816,0.1169644296169281,1.0076475143432617,0.00025,0.06254359064623713,,,
366000,0.1,91500,776.9507246290904,0.05507286265492439,0.1598421335220337,1.8929734230041504,0.00025,0.062188051287084815,,,
368000,0.1,92000,720.296842455416,0.030272286385297775,0.11518168449401855,1.4574187994003296,0.00025,0.06230521036311984,,,
370000,0.1,92500,583.2944695551464,0.12076043337583542,0.2102096825838089,3.6366145610809326,0.00025,0.06302712691947818,,,
372000,0.1,93000,722.8219307993833,0.03303787112236023,0.13773897290229797,1.611692190170288,0.00025,0.06303065439686178,,,
374000,0.1,93500,769.6327215159969,0.020473431795835495,0.11359141767024994,1.044870376586914,0.00025,0.06280855799093843,,,
376000,0.1,94000,761.3096844678125,0.08967578411102295,0.19541999697685242,1.6813974380493164,0.00025,0.06289917269721627,,,
378000,0.1,94500,741.1189891261835,0.07146569341421127,0.18552416563034058,3.37302303314209,0.00025,0.06262962670996786,,,
380000,0.1,95000,584.1206053384949,0.05758081376552582,0.1671770066022873,2.6494877338409424,0.00025,0.06147967474535108,,,
382000,0.1,95500,697.2151316301284,0.07773911952972412,0.18794235587120056,2.160093069076538,0.00025,0.061247667837888,,,
384000,0.1,96000,797.1134194599406,0.12497258931398392,0.1986500769853592,5.784379482269287,0.00025,0.06200442319735885,,,
386000,0.1,96500,795.8620450179734,0.10379722714424133,0.20225989818572998,3.6280481815338135,0.00025,0.06236926419660449,,,
388000,0.1,97000,770.0581100207335,0.02616800181567669,0.12647828459739685,2.501579999923706,0.00025,0.06167051497846842,,,
390000,0.1,97500,570.8828518009647,0.09790319949388504,0.1756013035774231,3.588242769241333,0.00025,0.062300231419503686,,,
392000,0.1,98000,668.0376319702759,0.141069233417511,0.23938478529453278,5.17479944229126,0.00025,0.06330313857644797,,,
394000,0.1,98500,786.431238144738,0.07134772837162018,0.15912199020385742,1.3857457637786865,0.00025,0.06323752220720052,,,
396000,0.1,99000,787.2967224344814,0.060327038168907166,0.16881565749645233,2.266864061355591,0.00025,0.06338693369179964,,,
398000,0.1,99500,767.2739136722088,0.02846679650247097,0.12073330581188202,0.9110026359558105,0.00025,0.06318979436531663,,,
400000,0.1,100000,608.0148348346085,0.058369457721710205,0.1484394073486328,2.8173210620880127,0.00025,0.06308051908388734,,,
