step,epsilon,replay_size,fps,loss,td_error,grad_norm,learning_rate,loss_ma,spr_loss,cosine_similarity,ema_update_count
2000,0.991018,500,1930.959171506375,,,,,,,,
4000,0.982018,1000,2430.745015131653,,,,,,,,
6000,0.973018,1500,2350.7503612881783,,,,,,,,
8000,0.964018,2000,1862.8902864241606,16.856964111328125,3.253692388534546,392.16204833984375,0.00025,16.856964111328125,,,
10000,0.955018,2500,1087.9068234100373,0.3904794752597809,0.42962419986724854,9.946588516235352,0.00025,8.623721793293953,,,
12000,0.946018,3000,914.3303593227906,0.24753494560718536,0.3700004816055298,6.091742992401123,0.00025,5.831659510731697,,,
14000,0.937018,3500,790.906479258925,0.3366507291793823,0.45649921894073486,4.445442199707031,0.00025,4.457907315343618,,,
16000,0.928018,4000,1008.8052405004745,0.16919293999671936,0.3401287794113159,5.669252395629883,0.00025,3.6001644402742388,,,
18000,0.919018,4500,1121.650252065536,0.21791914105415344,0.37437644600868225,5.139622211456299,0.00025,3.0364568904042244,,,
20000,0.910018,5000,1108.4454967247862,0.19835573434829712,0.3642599582672119,2.464730978012085,0.00025,2.6310138681105206,,,
22000,0.901018,5500,1085.1281342801774,0.11105550825595856,0.2644962668418884,5.2711358070373535,0.00025,2.3160190731287003,,,
24000,0.892018,6000,1087.621898045301,0.13288578391075134,0.2846081852912903,2.502946615219116,0.00025,2.0734487076600394,,,
26000,0.883018,6500,985.9479688040841,0.10210639983415604,0.2695627510547638,1.6251559257507324,0.00025,1.876314476877451,,,
28000,0.874018,7000,800.4329734635816,0.11446254700422287,0.2565259337425232,2.6322104930877686,0.00025,1.7161461196162484,,,
30000,0.8650180000000001,7500,916.5384410732424,0.14791691303253174,0.28045278787612915,2.301670789718628,0.00025,1.5854603524009387,,,
32000,0.856018,8000,1117.5761280232687,0.15501779317855835,0.28946590423583984,2.3342714309692383,0.00025,1.4754263093838325,,,
34000,0.847018,8500,1042.8268953260674,0.12407435476779938,0.2537508010864258,1.7678815126419067,0.00025,1.3789011697684015,,,
36000,0.8380179999999999,9000,1062.8507498522342,0.15513674914836884,0.3093906342983246,2.473292827606201,0.00025,1.2973168750603994,,,
38000,0.829018,9500,1095.6646537399452,0.052346423268318176,0.1912647783756256,1.2895725965499878,0.00025,1.2195062218233943,,,
40000,0.820018,10000,1021.3897954872406,0.19529342651367188,0.30410993099212646,3.461052894592285,0.00025,1.159258410334587,,,
42000,0.811018,10500,17.54449956474055,0.13167154788970947,0.2692025601863861,1.947983980178833,0.00025,1.1021702513098717,,,
44000,0.802018,11000,963.9519810202097,0.11243872344493866,0.24697408080101013,3.0575757026672363,0.00025,1.050079118264349,,,
46000,0.793018,11500,731.620203254968,0.17286571860313416,0.285395085811615,2.3845231533050537,0.00025,1.0062184482812881,,,
48000,0.784018,12000,769.6553179483768,0.09260983020067215,0.23009498417377472,2.3550190925598145,0.00025,0.962713275991735,,,
50000,0.775018,12500,1018.4049884144797,0.05998566001653671,0.19502516090869904,2.1298177242279053,0.00025,0.921680202538317,,,
52000,0.766018,13000,1018.3703710178328,0.12747544050216675,0.250815212726593,2.2267191410064697,0.00025,0.8871495607106582,,,
54000,0.757018,13500,1026.3114558545553,0.05346672981977463,0.19273199141025543,1.2414448261260986,0.00025,0.8524127760902047,,,
56000,0.7480180000000001,14000,1012.5696558924977,0.16313225030899048,0.268737256526947,1.5364779233932495,0.00025,0.8248415550589562,,,
58000,0.739018,14500,906.1794191625124,0.09869419038295746,0.24599644541740417,1.327821969985962,0.00025,0.7969128102637254,,,
60000,0.7300180000000001,15000,735.9444835580355,0.17596079409122467,0.2933572232723236,2.8868372440338135,0.00025,0.7739145874425217,,,
62000,0.7210179999999999,15500,870.6081350710608,0.07031833380460739,0.18099328875541687,2.240229368209839,0.00025,0.7487861498125962,,,
64000,0.712018,16000,986.5581202090627,0.05076908320188522,0.18552908301353455,1.4613410234451294,0.00025,0.7247165957915371,,,
66000,0.7030179999999999,16500,994.9626844870845,0.07930037379264832,0.2014189213514328,1.5020519495010376,0.00025,0.7032027217249076,,,
68000,0.694018,17000,944.2368804710667,0.0314260795712471,0.1449059545993805,1.2922252416610718,0.00025,0.6815325074618862,,,
70000,0.685018,17500,973.5084020521109,0.04765479266643524,0.14871537685394287,0.8340152502059937,0.00025,0.6617238288745284,,,
72000,0.676018,18000,757.2567662731377,0.04073961079120636,0.17674949765205383,1.0720174312591553,0.00025,0.6429061252962459,,,
74000,0.667018,18500,728.8928773697945,0.18306344747543335,0.30562523007392883,2.058367967605591,0.00025,0.6293813406544573,,,
76000,0.658018,19000,960.4925866063818,0.11795225739479065,0.2282366156578064,1.17905592918396,0.00025,0.6147690811327525,,,
78000,0.649018,19500,954.5799447139358,0.07957972586154938,0.21512478590011597,1.3099437952041626,0.00025,0.5999027101529969,,,
80000,0.640018,20000,935.5835826127457,0.031342167407274246,0.14627240598201752,1.3039343357086182,0.00025,0.5845362089977071,,,
82000,0.631018,20500,15.591163454567775,0.02541394531726837,0.12601524591445923,1.3074404001235962,0.00025,0.5698224652166429,,,
84000,0.622018,21000,1034.8806482215975,0.07008177042007446,0.190689817070961,1.6404340267181396,0.00025,0.5570086012475002,,,
86000,0.6130180000000001,21500,1012.9880825542356,0.07137639820575714,0.169187992811203,0.987666666507721,0.00025,0.5448677961714565,,,
88000,0.6040179999999999,22000,942.3614936852426,0.08549869805574417,0.19304701685905457,1.2353649139404297,0.00025,0.5336636718271709,,,
90000,0.595018,22500,708.4523608342072,0.03421879932284355,0.15485629439353943,0.8840582966804504,0.00025,0.5217721272437346,,,
92000,0.5860179999999999,23000,832.358085691345,0.03628452122211456,0.15832102298736572,0.8235111236572266,0.00025,0.5104817178013713,,,
94000,0.577018,23500,994.5588956596247,0.031213335692882538,0.14518576860427856,0.8906548619270325,0.00025,0.4995892545716329,,,
96000,0.5680179999999999,24000,999.5985451342395,0.04214591160416603,0.1527850329875946,1.2666364908218384,0.00025,0.48942384695013363,,,
98000,0.559018,24500,972.8682444746933,0.0925028920173645,0.19271284341812134,1.5258533954620361,0.00025,0.4807951305385517,,,
100000,0.550018,25000,970.6467744012667,0.03858741745352745,0.15261898934841156,1.1196985244750977,0.00025,0.47138645579206184,,,
102000,0.541018,25500,802.6005895261517,0.10450240969657898,0.21782323718070984,1.863817811012268,0.00025,0.4637430381650726,,,
104000,0.532018,26000,707.1122769581979,0.08375395089387894,0.20674613118171692,2.965785264968872,0.00025,0.4559881588330074,,,
106000,0.523018,26500,983.8844880412395,0.017214488238096237,0.10869735479354858,1.0961699485778809,0.00025,0.4472126854211092,,,
108000,0.514018,27000,963.6874248825175,0.10818404704332352,0.2246766984462738,2.5647854804992676,0.00025,0.4405650650607605,,,
110000,0.505018,27500,952.0626699654284,0.08578743040561676,0.17396798729896545,1.634106993675232,0.00025,0.4337424182404692,,,
112000,0.49601799999999996,28000,1006.0463947100283,0.13812322914600372,0.2348061203956604,1.0996140241622925,0.00025,0.42816469769151705,,,
114000,0.48701799999999995,28500,961.0380474973636,0.055565040558576584,0.1474548876285553,1.1892499923706055,0.00025,0.42126470404090705,,,
116000,0.47801799999999994,29000,719.7368020279525,0.030838970094919205,0.14623670279979706,1.2646193504333496,0.00025,0.4141660543327982,,,
118000,0.46901799999999993,29500,828.3831612614172,0.022349929437041283,0.12238291651010513,0.9659802913665771,0.00025,0.40716933781680253,,,
120000,0.46001800000000004,30000,951.2196228236248,0.0647406131029129,0.15946654975414276,1.2877109050750732,0.00025,0.40116181633059395,,,
122000,0.45101800000000003,30500,15.472960402191081,0.057601917535066605,0.15894964337348938,1.3985122442245483,0.00025,0.39523836979963656,,,
124000,0.442018,31000,965.5454850265546,0.014535384252667427,0.101060651242733,1.121347188949585,0.00025,0.3887857768242642,,,
126000,0.433018,31500,984.2447771224965,0.01671433448791504,0.11072599142789841,1.1164413690567017,0.00025,0.38258458611865837,,,
128000,0.424018,32000,982.201177174353,0.07085084915161133,0.16180649399757385,1.0492713451385498,0.00025,0.37747419698805107,,,
130000,0.415018,32500,949.4299928186734,0.057760968804359436,0.160192608833313,0.9949920773506165,0.00025,0.37231753201734635,,,
132000,0.406018,33000,710.5031485001491,0.02386433444917202,0.12134464085102081,0.5686269402503967,0.00025,0.3667865288813436,,,
134000,0.397018,33500,750.1524922296255,0.07841665297746658,0.1639021337032318,0.8371185660362244,0.00025,0.3622807495703455,,,
136000,0.388018,34000,966.5167913783918,0.015064330771565437,0.10796143114566803,0.4310024380683899,0.00025,0.3569389585119027,,,
138000,0.37901799999999997,34500,936.0962015750674,0.021233145147562027,0.12291625887155533,1.0315401554107666,0.00025,0.3518525067942612,,,
140000,0.37001799999999996,35000,921.5149803439766,0.06733298301696777,0.1453770250082016,1.0346273183822632,0.00025,0.3476059467378837,,,
142000,0.36101799999999995,35500,926.954781963174,0.17355625331401825,0.24897252023220062,2.818228006362915,0.00025,0.34504639242282686,,,
144000,0.35201799999999994,36000,726.3645775904714,0.01990807242691517,0.11388862878084183,0.9034081697463989,0.00025,0.3403342428576687,,,
146000,0.34301799999999993,36500,716.5654367828031,0.10831916332244873,0.20226234197616577,1.4851291179656982,0.00025,0.33701974172145127,,,
148000,0.33401800000000004,37000,920.9602631375263,0.014719688333570957,0.100635826587677,1.0099495649337769,0.00025,0.332480304349791,,,
